Job Title,Company,Location,Job Link,Salary,Job Type,Posted Date,Vacancy,Description
Customer Service Centre Officer,Optimum Advisory,Lahore,https://pk.indeed.com/company/Optimum-Advisory/jobs/Customer-Service-Centre-Officer-7fbcc0335d0ee5f7?fccid=95d20ec7cc063452&vjs=3,"Rs 70,000 - Rs 75,000 a month",Full-time,Posted 30+ days ago,Hiring 1 candidate for this role,"Overseeing all customer service policies, procedures and activities to meet business objectives.
Improving the customer experience and fostering growth.
Taking ownership of customer issues and ensuring resolution.
Coordinating with Line Manager to align customer service strategies with overall corporate objectives.
Developing and implementing service procedures, policies, and standards.
Protecting the organization’s reputation and customer relationships.
Recruiting, mentoring and developing customer service agents.
Applying best practices for areas of improvement.
Managing resources and budget to meet qualitative and quantitative targets.
Maintaining an organized workflow.
Supporting marketing initiatives and suggesting cost-effective solutions.
Performing any other task assigned by the Line Manager
Job Type: Full-time
Salary: Rs70,000.00 - Rs75,000.00 per month"
Service Desk Manager,Sharp Brains,Lahore,https://pk.indeed.com/company/Sharp-Brains/jobs/Service-Desk-Manager-55d67cc9f3c63088?fccid=077ac11178be0b10&vjs=3,"Rs 100,000 - Rs 140,000 a month",Full-time,Posted 6 days ago,Hiring 2 candidates for this role,"As an IT Service Delivery Manager, you will be responsible for monitoring the day-to-day performance of the Standard Services, working with Service Management and operational teams to continually address service issues and improve performance. This includes developing the service support model through the introduction process, gathering and prioritizing business and customer performance requirements, and working closely with Operations, Service Management, and Partners to deliver business-winning services.
Main Responsibilities:
Lead the IT and application support functions across all locations.
Manage team rotas to ensure consistent support coverage to the business across all locations.
Owner of the Incident, Request, Change, and Escalation processes, ensuring accurate reporting and proactively initiating service improvement activities when required.
Co-design internal SLAs and KPIs along with peers in IT and business representatives.
Monitor and audit service delivery; ensuring processes are in place and followed.
Arrange service review meetings with representatives from internal business units.
Act as the business owner for the Service Management Platform which is used across business units.
Work closely with the operations and facilities management team to coordinate office moves and changes.
Contribute to IT budget and resource planning.
Contribute to the long-term IT roadmap and strategy.
Support the Business Improvement Team in identifying and coordinating inbound business demand for new solutions.
About The Person:
Skills & Experience Required:
Experience in managing multi-site IT or application support teams.
Experience in IT asset and license management.
Experience in creating and managing an IT Service Catalogue.
Able to coach and develop team members in implementing service management standards and processes.
Builds and maintains strong stakeholder relationships.
5+ years' experience in managing IT Service Delivery teams within environments of 300+ users.
Location: Johar Town, Lahore
Job Type: Full-time
Salary: Rs100,000.00 - Rs140,000.00 per month
Experience:

IT Service Delivery: 2 years (Preferred)
"
Accounts Officer,Giant Group,Lahore,https://pk.indeed.com/company/Giant-Group/jobs/Account-Officer-ef60ad322230558f?fccid=417825343ade873e&vjs=3,"Rs 50,000 a month",Full-time,Posted 8 days ago,Hiring 1 candidate for this role,"job description: account officer summary:

Reporting to: Finance Manager
Location: office No 2/3, Floor 4, Askari Corporate tower, 75 / 76 D-1, Main Boulevard, Block D 1 Gulberg III, Lahore.
Hours: 40hrs, working 5 days across a 7-day period, operating PKT 10:00 am to 7:00 pm
Salary range: PKR 50,000
Holiday: 17 days leave + Public Holidays
Benefits: provident fund/medical cover/role related studies/evening meal
Probation period: 3 months

giant missionUsing 30 years of specialist knowledge we help organizations more effectively manage their workforce and with our people at the heart of what we do, we engage internally and externally with honesty and empathy. about giantFor 30 years giant have provided specialist, end to end workforce management software and support services to recruitment agencies and corporate companies, internationally.
We invest heavily in our end to end cloud-based software and services which range from candidate sourcing, vendor management, onboarding, and candidate screening through to timesheet management, billing, payroll, employment solutions and legislative risk management; whilst at our specialist division, giant finance+, we provide tailored funding, software, and support services for start- up to medium sized recruitment agencies.
Our commitment to quality and compliance protects our clients from risk and our rigorous international Quality ManagementStandard ISO 9001 and Security Standard ISO 27001 ensures that their data is GDPR secure. We are also green! We’re passionate about our planet so we have the ISO 14001 Environmental Management Standard which focuses on reducing waste and increasing recycling!
To understand more about giant and our services please browse our websites at:

www.giantpay.co.uk for workers
www.giantgroup.com for recruitment agencies
www.giantprecision.com for corporates the role

As the Administrator you will perform Administrative tasks related to Finance.
Your ultimate objective is to provide support to the finance team to perform all administrative and day to day financial transactions of the company.
Key responsibilities of the role include but are not limited to:
1. Maintaining Financial records: This includes accurately recording financial transactions, reconciling accounts, and maintaining financial records and reports.
2. Accounts payable and receivable: Accounts officer are responsible for processing invoices, issuing payments, and managing customer and supplier accounts.
3. Compliance: Accounts officer must ensure that financial transactions are compliant with laws, regulations, and compliance policies.
4. Audit support: Accounts officer will be involved in preparing for audits and providing support during audit process.5. Process improvement: Accounts officer will be involved in identifying and implementing process improvements to increase efficiency and accuracy in financial management.6. Other ad hoc accounting and finance tasks as needed. experience/competenciesIdeally you would have a Finance/Business related degree, at least 0-1 years’ experience and an interest in numbers and data entry.
You must be able to have hands on experience with Systems and spreadsheets, have great enthusiasm and attitude for the role, data entry skills along with a knack of numbers and attention to detail.

Bachelor’s degree in accounting, finance, or related field.
Excellent attention to detail and accuracy in work.
Strong organizational and time management skills.
Ability to work independently and as part of a team.
Proficiency in Microsoft office, especially Excel.
Strong communication and interpersonal skills.
Ability to maintain confidentiality and handle sensitive information.

PK JD V2 – 21.9.21 1
TrainingWe provide in-house certified training as well as role relevant accredited training to enable you to do the role efficiently.giant people valuesAt giant we have people values that we always aspire to. They are the cornerstone of our culture:
personal growth: we strive to understand ourselves .

we are self-aware and in control of our insecurities, moods and emotions and their effect on others,
we control our reactions and think before speaking,
we empathize and understand other’s emotions and their views and try to treat people according to their emotional reactions
we are good at building rapport and relationships with others often by finding a common ground
we take ownership of tasks/projects,
whilst freely admitting our mistakes, and
we stretch ourselves to grow (being nervous shows you are being stretched!),

clear communication

we listen well, encourage others to speak and
we communicate internally and externally in a straight-forward honest manner leaving nothing unsaid - we say the good & the bad!
whilst always being fair, respectful, and emotionally intelligent.

working as a team

we achieve goals together as a team,
with humility not ego,
where everyone is equal and feels safe to challenge others and have their views heard
always with a sense of humor!

At giant we believe that working for and with people who have emotional intelligence increases job happiness (satisfaction and motivation) exponentially. By following these values, we can be the best at what we do, provide greater job satisfaction for those around us and we can all grow to be the best version of ourselves!
giant appraiseTo help you progress in your career you will be set clear objectives and you will be expected to constantly give and receive feedback.Every three or six months (monthly in your first three months) you will have a straightforward review meeting discussing your achievements, the progress of your objectives, examples of how you have demonstrated the giant people values, together with any other relevant discussion points including of course any feedback (good and not so good!) on your line manager.
giant employee surveyWe engage our people, understand their development needs and adapt the way we work, this is demonstrated in our 2021 employee survey results which indicates on average giant employees are:

97% are clear on their role
93% understood their KPI’s
93% understood objectives align with giant's mission and overall company objectives
89% were trained and developed
94% agreed that regular communication & teamwork take place

PK JD V2 – 21.9.21 2
Job Type: Full-time
Salary: From Rs50,000.00 per month
Application Deadline: 20/04/2023"
Customer Service Representative,BB Holdings,Lahore,https://pk.indeed.com/company/BB-Holdings/jobs/Customer-Service-Representative-d9f447daf7937118?fccid=0b692d3099709686&vjs=3,"Rs 65,000 - Rs 90,000 a month",Full-time,Posted 3 days ago,On-going need to fill this role,"HIRING IMMEDIATELY!!
We are a UK based law firm comprised of a passionate, energetic and prolific team of professionals rendering our services to our clients for a long time.
We are looking for a customer-oriented/ multi-tasking service representative. You will be responsible for answering inbound calls and taking information from the clients based in the UK, which requires good communication skills.
Requirements of the role:

Excellent inter-personal communication skills
Exceptional Empathy and professional courtesy towards the clients.
Ability to work under pressure
Should be a team player
Multi-tasking
British Accent is a plus

Shift Timings: 02:00 PM - 11:30 PM
Job Type: Full-time
Salary: Rs65,000.00 - Rs90,000.00 per month
Ability to commute/relocate:

Lahore: Reliably commute or planning to relocate before starting work (Required)

Experience:

CSR: 1 year (Required)

Language:

Fluent English. (Required)
"
jazz/Warid Call Center,Next Bridge,Lahore,https://pk.indeed.com/company/Next-Bridge/jobs/Jazz-Warid-Call-Center-ffcf76a7a21de873?fccid=d42af3e332b1fd87&vjs=3,"Rs 25,000 - Rs 30,000 a month",Fresher,Posted 30 days ago,Hiring 3 candidates for this role,"Urdu Call Center agents for Urdu language easy and friendly environment.
Responsibilities:

Answer calls professionally
Respond to customer inquiries
Any other task assigned by line manager.
Use scripts to provide information about services, features, prices etc. and present their benefits
Making and sharing daily productivity reports.
Team management
Encourage students to upgrade their Products
Develops Customer Relationship

Job Requirements:

Good communication skills and writing skills
Fluent speaking Urdu
Punctual and hard working

Job Perks:

Monthly Salary package
Bounces and Incentives
Commissions and other benefits

Job Type: Full-time
Salary: 25,000- 30,000per month
Job Types: Full-time, Fresher
Salary: Rs25,000.00 - Rs30,000.00 per month"
Customer Service Executive,StudyWise/ The Migration,Lahore,https://pk.indeed.com/rc/clk?cmp=StudyWise%2F-The-Migration&ti=Customer+Service+Executive&jk=2dc5954bee4192b0&fccid=e8090fb1f913986f&vjs=3,"Rs 40,000 - Rs 50,000 a month",Full-time,Posted 10 days ago,On-going need to fill this role,"Office based job (Garden Town Lahore)
Office Timings 06:00am to 02:00 pm

Qualification Bachelor (Preferable)
Experienced people are preferable
Good English communication skills
Communicate with customers via phone, email and chat
Provide knowledgeable answers to questions about product, pricing and availability
Work with internal departments to meet customer's needs
Excellent phone etiquette and excellent verbal, written, and interpersonal skills
Ability to multi-task, organize, and prioritize work

Job Type: Full-time
Salary: Rs40,000.00 - Rs50,000.00 per month"
Quality Services Female Only,AffinityVibez Pvt Ltd,Lahore,https://pk.indeed.com/company/AffinityVibez-Pvt-Ltd/jobs/Quality-Service-Female-Only-9299b2c616a946eb?fccid=ee648757bb971e47&vjs=3,"Rs 40,000 - Rs 60,000 a month",Full-time,Posted 1 day ago,Application response rate: 71%,"AffinityVibez is seeking a Full Time Customer Service QA Executive, as part of the Platform Operations support division, to help its international technical support team to interact and maintain everlasting customer interactions through daily audit and feedback sessions.
Job Responsibilities & Essential Duties:
· Collaborate with the CEO of company and upper management team to set quality benchmarks
· Create standards in accordance with business standards and customer expectations and ensure that services meet customer expectations and demand
· Identify quality control processes to ensure criteria are met at all times
· Execute tests to check final services adherence to the company standards
· Brainstorm ideas to increase productivity and performance of the industry line while maintaining accuracy in quality
· Make crucial decisions in favour of cost-efficiency without compromising on quality
· Work closely with the development and technical team to improve existing services
Job Requirements:

Graduate or equivalent.
A good understanding of the Customer Service industry and previous Quality Assurance experience is preferred OR work experience in a similar environment.
Strong Verbal and written communication skills
Ability to communicate effectively (listening, presenting and questioning).
Must have excellent skills in problem analysis and troubleshooting complex issues as well as trending recurring issues

· Superb computer skills, including database management
· Proficiency in best practices for testing, version control, and defect management
· A positive attitude is a must.
Salary + Benefits:

Salary (As per the Interview)
EOBI
Provident Fund
Monthly Performance based Bonus
Appreciation based Lunch/Dinner/Trips
Bi-Annual Increments + Performance-based Increments on Salary

Job Type: Full-time
Salary: Rs40,000.00 - Rs60,000.00 per month
Ability to commute/relocate:

Lahore: Reliably commute or planning to relocate before starting work (Required)

Application Deadline: 11/04/2023"
Customer Services (No Sale) (Night Shift - 08:00PM to 04:00 AM),Sybrid Lahore,Lahore,https://pk.indeed.com/company/Sybrid-Lahore/jobs/Customer-Service-cf22b8220b0dd301?fccid=af98ecfd8e6864ab&vjs=3,"Rs 35,000 - Rs 55,000 a month",Fresher,Posted 8 days ago,Application response rate: 75%,"Requirements :

The candidate must have excellent communication skills in English.
Creative thinking mindset.
Patience and ability to engage customers in conversation.
Working knowledge of relevant computer software.
Excellent interpersonal and problem-solving skills.
The ability to handle rejection and stress in soliciting customers

Remuneration Package:

Full time: PKR 35,000 to PKR 55,000
10 Sick Leaves
10 Casual Leaves
07 Annual Leaves (After completion of one year)

After Completion of Six Months Period Agent will be entitled to the following Benefits:

Medical Coverage IPD (Hospitalization Coverage for Employee, Spouse and Children)
Medical Coverage OPD (Hospitalization Coverage for Employee, Parents, Spouse and Children)
Group life insurance

Job Types: Full-time, Fresher
Salary: Rs35,000.00 - Rs55,000.00 per month
Ability to commute/relocate:

Lahore: Reliably commute or planning to relocate before starting work (Required)
"
Customer Service,LANCMALL (SMC-PVT LTD),Lahore,https://pk.indeed.com/company/LANCMALL-(SMC--PVT-LTD)/jobs/Customer-Service-c93e66745591fa4f?fccid=52b2fac541f1918a&vjs=3,"Rs 30,000 - Rs 35,000 a month",N/A,Posted 7 days ago,Hiring 5 candidates for this role,"Customer Service JD
Work Content:
1. Process platform order upload, recharge, and verify customer payment information.
2. Approve the customer registration request of the SaaS platform, and be responsible for the online customer service consultation of the platform.
3. Agent WhatsApp group maintenance, regularly planning activities to increase sales of agents.
4. Deal with Agent cashback data statistics, Wecom order data verification, and financial reconciliation issues.
5. Efficiently execute related work assigned by the leader.
6. Assist customers to place orders online, give feedback on after-sales problems
Job Requirements:
1. 20-30 years old, customer service related experience, B end customer service experience is preferred;
2. Education background: bachelor degree or above;
3. Be able to accept irregular working hours, Work at home for at least 12 hours a day；
4. Must be able to count and analyze Excel table data; be able to make group promotional picture materials.
5. Have a flexible mind and strong execution.
Salary Structure:
Designated platform: basic salary 30k + performance 5k = 35k.
Job Type:
Remote
Pay: Rs30,000.00 - Rs35,000.00 per month"
Customer Support Representative (Chat/Email/Call),Inteliqo,Lahore,https://pk.indeed.com/company/iComz/jobs/Customer-Support-Representative-b1782a4e903da159?fccid=451715b5e0718743&vjs=3,"Rs 60,000 - Rs 90,000 a month",Full-time,Posted 30+ days ago,Hiring 10+ candidates for this role,"We are looking for a resource to manage Inbound/Outbound calls, Emails, and Live Chat Support. The candidate must have an excellent command of English Writing and proven experience in Customer Service.
Mandatory Requirements:

Expert in English Communication Skills
Must have Outbound/Inbound Calls experience.
Must have experience in Customer Service (Phone, Email, Chat).
Should be fluent in spoken English.
Ability to do research work.
The ability to write proper English is critical

Job Type: Full-time
Salary: Rs60,000.00 - Rs90,000.00 per month
Experience:

Customer Service: 1 year (Required)

Shift availability:

Night Shift (Preferred)
Evening Shift (Preferred)
Overnight Shift (Preferred)

Edit job
Open
View public job page
Job Type: Full-time
Salary: Rs60,000.00 - Rs90,000.00 per month
Ability to commute/relocate:

Lahore: Reliably commute or planning to relocate before starting work (Required)

Application Deadline: 31/01/2023Expected Start Date: 31/01/2023"
Cash Applier,HRSG Outsourcing Pvt Limited,Lahore,https://pk.indeed.com/company/HRSG-Outsourcing/jobs/Cash-Applier-f97cecd7dc41387f?fccid=9a07d49b07dd2c03&vjs=3,"Rs 80,000 - Rs 90,000 a month",Full-time,Posted 30+ days ago,Application response rate: 52%,"Job Responsibilities:

Daily postings of cash / bank receipts


Process customer account adjustments.


Review bank activity daily and reconcile as needed.


Ensure accurate cash postings in customer accounts


Clear Open items in customer accounts


Research and resolve unapplied receipts


Assist in identifying and resolving payment discrepancies


Customer accounts reconciliations


Participate in and support monthly close process for AR


Assist AR analysts to reconcile accounts and other ad hoc reporting as needed.

Job Requirements

Prior Cash Applications/AR experience in a high-volume environment


Quick learner


Strong customer service skills


Team player

Should be handling EDI/wires and Lock box processes
SAP hands on experience, with SAP Auto Bank knowledge added advantage.
Supporting AR projects
Excel advanced level knowledge.
Job Type: Full-time
Salary: Rs80,000.00 - Rs90,000.00 per month
Ability to commute/relocate:

Lahore: Reliably commute or planning to relocate before starting work (Required)
"
Crockery Supervisor,Jalal Sons,Lahore,https://pk.indeed.com/company/Jalal-Sons/jobs/Crockery-Supervisor-a6e7898de91386de?fccid=e35029d1f79cab64&vjs=3,"Rs 35,000 - Rs 45,000 a month",Full-time,Posted 11 days ago,Hiring 2 candidates for this role,"
Ensuring that customers receive prompt service and quality goods and services
Responding to customers' inquiries and complaints about goods and services
Planning and preparing work schedules and assigning staff to specific duties
Taking inventory of goods for sale and ordering new stock
Ensuring that goods and services are correctly priced and displayed
Ensuring safety and security procedures are enforced

Job Type: Full-time
Salary: Rs35,000.00 - Rs45,000.00 per month"
Data entry / chat support agents,Primal HR (Pvt). Limited,Lahore,https://pk.indeed.com/company/Primal-HR-(Pvt).-Limited/jobs/Data-Entry-e356faf70f2388e5?fccid=2638de2933f45e71&vjs=3,"Rs 35,000 - Rs 40,000 a month",,,,
Female Cabin crew,Xpert SolutionUAE,Lahore,https://pk.indeed.com/company/Xpert-SolutionUAE/jobs/Female-Cabin-Crew-17b642afbbee039e?fccid=23eaefca225f5f3f&vjs=3,,Full-time,Posted 15 days ago,Application response rate: 73%,"Graduation or Master Degree Holder
Age 22- 36 or over between 5'2” (1.575m) and 6'2” (1.87m)
· Customer service skills for working with passengers.
· Excellent verbal communication skills.
· Patience and the ability to remain calm in stressful situations.
· To enjoy working with other people.
· Knowledge of public safety and security.
· The ability to accept criticism and work well under pressure.
Thanks
Job Type: Full-time
Salary: Rs175,000.00 - Rs250,000.00 per month
Ability to commute/relocate:

Lahore: Reliably commute or planning to relocate before starting work (Required)
"
Customer Service Agent,IGET Solutions PVT Ltd,Lahore,https://pk.indeed.com/company/IGET-Solutions-PVT-Ltd/jobs/Customer-Service-Agent-5e36ea92956c414f?fccid=1dafc5a1f52cb350&vjs=3,"Rs 80,000 a month",,,,
Digital Marketing Executive (Remote),VibeTron Pvt Ltd,Lahore,https://pk.indeed.com/company/Vibetron/jobs/Digital-Marketing-Executive-08936cdb0db8e5c3?fccid=301610375522ad14&vjs=3,"Rs 20,000 - Rs 30,000 a month",Part-time,Posted 30+ days ago,Hiring 2 candidates for this role,"Company Introduction:
VibeTron Inc. is a complete services IT company located in DHA Lahore Pakistan with its head office in Los Angeles California USA. We are a proven group of self-motivated IT professionals with leading skills in Custom Applications, Digital Marketing, and Customer Support. We are expanding our Digital Marketing and Business Development teams in our Pakistan office.
Job Description:
We are looking for fresh or experienced individuals for our Digital Marketing Executive positions. The candidates who can speak good English with basic knowledge of Digital Marketing.
Job Type: Part Time (4 Hours)
Hybrid/ Remote
Salary: 20,000 to 30,000 per Month
Eligibility criteria and details:

At least 2 years of experience in Digital Marketing.
Grip on Social Media (Instagram, Facebook, LinkedIn, Twitter, Youtube)
It would be best if you had a grip on CANVA.
Ability to manage multiple projects simultaneously to meet project deadlines & deliverables
Excellent verbal and written communication in English is MUST.
Design strategies for different social media platforms
Must be able to work in-house / Remotely.
Plan and execute all digital marketing, including SEO/SEM, marketing database, email, social media and display advertising campaigns
Prior experience in organic and paid campaigns, webmaster tools, SEO, SEM, and SMM is a MUST.
English accent close to American or British is PLUS.
Must be self-motivated and a team player.
Promoting the company's existing brand and introducing new clients to the company
Brainstorm new and creative growth strategies
Prior experience in any international marketing campaign is a plus.
Demonstrable experience leading and managing SEO/SEM, marketing database, email, social media, and display advertising campaigns
Extensive knowledge of Digital Marketing.
The Candidate must be computer savvy with a personal laptop.

Key Benefits:

Starting pay Rs: 20,000 to 30,000
Flexible hours to work from home and office for qualified candidates.
Opportunity to kick-start a career in an International company.
Opportunity to expand your skills in Digital Marketing and Web applications.
Free training will be provided by in-house seniors US and local Instructors.

Job Type: Part-time
Salary: Rs20,000.00 - Rs30,000.00 per month"
Data entry / chat support officer,Primal HR Consultants,Lahore,https://pk.indeed.com/company/Primal-HR-Consultants/jobs/Data-Entry-3a82d0a500e3ce8d?fccid=4cfd4f19d7822730&vjs=3,"Rs 35,000 - Rs 40,000 a month",Part-time,Posted today,Application response rate: 55%,"Hiring For Live Chat Support
we are looking for an excellent resource to manage our Chat Support. The candidate must have an excellent command of English Writing and proven experience in Customer Service.
Timing :
Morning (8am to 4pm)
Evening (4pm to 12am)
Night (12am to 8am)
Location: Gulberg Lahore
Starting Salary is from 35000pkr to 40000pkr Increment and KPIs will be added after probation period
If you have customer support experience having typing speed of 40wpm to 45wpm then Share ur resume and one voice note with your short introduction in English on whatsapp 03000-25-1234
Responsibilities:
- Educating the customers regarding the services and products offered. - Identifying customer’s needs and helping them in understanding the services and products on Chat. -
Generating a Happy Customer experience to fetch positive feedback. - Keeping the customers up to date with products, new features, announcements, and any new functionalities. -
Maintaining a happy customer flow and low-effort customer experience throughout the Chat Support Experience.
- Handling multiple customers live at a time to provide assistance related to the services and products.
- Taking follow-up with customers to ensure their critical issues are resolved. - Maintaining records for new feature requests and chat support records.
- Maintaining a pleasant working environment for your team.
-Exceptional chat support skills to emphasize the customer query
-Able to react on situation positively..
Requirements:
- Excellent interpersonal and written and oral communication skills.
- Minimum typing speed of 45 WPM with 90% accuracy. - A minimum of 50% accuracy in English comprehension.
- A minimum of 6 months to 1 year of experience in customer services, international call centers, and chat units.
- Handling US/Europe customers via Live chat is a Plus.
- A bachelor’s degree in administration or a related field. Preference shall be given to candidates with O-Levels and A-Levels backgrounds.
- Must be a team player.
Job Types: Full-time, Part-time, New-Grad
Salary: Rs35,000.00 - Rs40,000.00 per month"
Customer Service Representative,PremierBPO,Lahore,https://pk.indeed.com/company/PremierBPO/jobs/Customer-Service-Representative-fe2fcde4db183b27?fccid=db33a421596bbc0b&vjs=3,"Rs 65,000 a month",,,,
Customer Support Representative,Live Chat World Wide,Lahore,https://pk.indeed.com/company/Live-Chat-World-Wide/jobs/Customer-Support-Representative-b04a5244f2c70a3e?fccid=e4eeeab276152f22&vjs=3,"Rs 50,000 - Rs 100,000 a month",,,,
Customer Services Representative (UK Taxi Inbound calls ),IBSTEC,Lahore,https://pk.indeed.com/company/IBSTEC/jobs/Customer-Service-Representative-a38c6f778d52b3a1?fccid=6c28e3893d2bc6ad&vjs=3,"Rs 50,000 - Rs 60,000 a month",,,,
Medical Officer - (Only Pharmacy Degree holders),Physicians EMR/ MD Tech,Lahore,https://pk.indeed.com/rc/clk?cmp=Physicians-EMR%2F-MD-Tech&ti=Medical+Officer&jk=67b47a04496fa3f7&fccid=2a48c4ccb4c50d19&vjs=3,"Rs 70,000 - Rs 100,000 a month",Full-time,Posted 30 days ago,Hiring 3 candidates for this role,"Job descriptionWe are looking for candidates who have done Pharm B/Pharm D
Requirements:

Must be Pharm-D/Pharm-B
Excellent communication Skills
Excellent Interpersonal skills

Skills Required:

Customer Services
Patient Support
Patient Counseling
Direct Patient Care

Job Type: Full-time
Pay: Rs70,000.00 - Rs100,000.00 per month
Job Type: Full-time
Salary: Rs70,000.00 - Rs100,000.00 per month"
Customer Service Representative (British Accent),Inteliqo,Lahore,https://pk.indeed.com/company/iComz/jobs/Customer-Service-Representative-2141c5fb94c38f07?fccid=451715b5e0718743&vjs=3,"Rs 80,000 - Rs 120,000 a month",Full-time,Posted 30+ days ago,Hiring 10+ candidates for this role,"We are looking for a resource to manage Inbound/Outbound calls, Emails, and Live Chat Support. The candidate must have an excellent command of English Speaking and proven experience in Customer Service.
Mandatory Requirements:

Expert in English Communication Skills with (British Accent)
Must have Outbound/Inbound Calls experience.
Must have experience in Customer Service (Phone, Email, Chat).
Should be fluent in spoken English (British Accent)
Ability to do research work.
The ability to write and speak proper English is critical
Can work Evening and Night Shifts.

Job Type: Full-time
Salary: Rs80,000.00 - Rs120,000.00 per month
Ability to commute/relocate:

Lahore: Reliably commute or planning to relocate before starting work (Required)

Experience:

International Customer services: 1 year (Preferred)

Language:

English (British Accent) (Preferred)

Shift availability:

Night Shift (Preferred)
Overnight Shift (Preferred)

Application Deadline: 05/02/2023"
Customer Service Representative,IGET Solutions PVT Ltd,Lahore,https://pk.indeed.com/company/IGET-Solutions-PVT-Ltd/jobs/Customer-Service-Representative-5917b81ee8fdd58f?fccid=1dafc5a1f52cb350&vjs=3,"Rs 80,000 a month",Full-time,Posted 2 days ago,Hiring 10+ candidates for this role,"Let's shine by joining IGET SOLUTIONS PVT LTD.
If you have the following qualities, then this job is right for you.

Great at English communication.
The candidate should be able to listen keenly and attentively
He/she should have the skills of grasping the customer’s attention and satisfy him
He/she should always be on time and follow the duty hours by working hard
The candidate should be able to use professional and positive language and not any foul language.
The candidate must hold on to the key points
Provide professional user support via warm calls & send emails or live web chats. to connect with prospects.
Interact with customers to provide and process information in response to inquiries, concerns, and requests about products and/or services.
Manage inbound calls and handle clients effectively and ensure good customer retention by providing excellent and professional services.
Collaborate and build relationships with customers to strengthen service competitiveness.

Location: BAHRIA TOWN-LAHORE.
Timings: 5:00 PM - 2:00 AM
NIGHT SHIFT
FACILITY:
Pick and drop facility available for female agents. Dinner provided by the company. 
SALARY: UP TO RS. 80,000 per month.

Experienced dispatchers are required.
Incentives start from first month.
Annual bonuses.
Trips & Dinners.
Weekends OFF (Saturday & Sunday).

Job Type: Full-time
Salary: Up to Rs80,000.00 per month"
CUSTOMER SERVICE / CALL OPERATOR,Dress Code,Lahore,https://pk.indeed.com/company/dress-code/jobs/Customer-Service-4b0bf4bf914b54f5?fccid=7c028a90700ed260&vjs=3,"Rs 25,000 a month",Fresher,Posted 11 days ago,Hiring 2 candidates for this role,"We are looking for customer service officer.
job is very easy, just attend all calls and reply to customer queries on WhatsApp.
Job Types: Full-time, Part-time, Temporary, Contract, Internship, FresherContract length: 12 monthsPart-time hours: 56 per week
Salary: Rs25,000.00 per month
Education:

Intermediate (Preferred)
"
Ticketing officer,WMI TRAVEL & TOURS,Lahore,https://pk.indeed.com/company/WMI-TRAVEL-&-TOURS/jobs/Ticketing-Officer-d4f3bc995ec702a8?fccid=e1e7bae4943fbe45&vjs=3,"Rs 25,000 - Rs 35,000 a month",N/A,Posted 7 days ago,Hiring 3 candidates for this role,"Must have ability to read the routing , make booking reservation ,have knowledge about issue re-issue and refund ticket charges . Know about the rules of airlines

Help passengers by answering questions on travel arrangements.
Help passengers to plan for their trips.
Help to make and confirm reservations.
Make accurate bookings for customers.
Provide good customer service.
Re-book tickets and other arrangements.

Salary: Rs25,000.00 - Rs35,000.00 per month
Application Deadline: 10/04/2023Expected Start Date: 05/04/2023"
Part Time HR Assistant,Zain Furnishing,Lahore,https://pk.indeed.com/company/Zain-Furnishing/jobs/Human-Resource-Assistant-54aca2ca82227743?fccid=0ece06912a208d58&vjs=3,"Rs 8,000 a month",,,,
Dispatcher & Costumer Service Representative,JK BUILDERS,Lahore,https://pk.indeed.com/company/JK-builders/jobs/Dispatcher-Costumer-Service-Representative-1306bc794a0fed50?fccid=d2bfbfff51f785f8&vjs=3,"Rs 60,000 - Rs 75,000 a month",Part-time,Posted 30+ days ago,Hiring 1 candidate for this role,"JK enterprises is looking for Truck Dispatchers who should have a good experience in the trucking industry and should be able enough to lead a dispatch team.
Duties can be as follows:

Scheduling freight to be picked up and delivered
Providing shipping details to customers
Reviewing logs of truck drivers
Documenting all calls, deliveries, routes and times for pickups and deliveries
Completing paperwork related to shipments such as invoices
Handling customer complaints and inquiries
Negotiating rates and delivery time lines.

Good management and communication skills are a must. The vacancy has been opened to build a good long-term team for our venture. 
Job Types: Full-time, Part-time
Salary: Rs60,000.00 - Rs75,000.00 per month
Ability to commute/relocate:

Lahore: Reliably commute or planning to relocate before starting work (Required)

Application Deadline: 23/02/2023Expected Start Date: 23/02/2023"
Admin Officer,Butt Paints Industry,Lahore,"https://pk.indeed.com/company/Butt-Paints-Industry,-Lahore./jobs/Admin-Officer-640a0b1f00e38eed?fccid=fba0d0bcc4e0a030&vjs=3",,Full-time,Posted 2 days ago,Hiring 2 candidates for this role,"Industry: Butt Paints Industry
Job:Admin Officer in Administration department
Qualification Required: Bachelor’s /Master’s (Desirably in Administration)
Experience: Minimum 3 years on the same role experience is required
Key Skills:
· Strong organizational skills
· Flexible and can work under pressure
· Excellent communication skills
· Ability to work in team as well as individual
· Exceptional customer service skills
· Attention to details
· Responsibilities:
· Answering phone calls and replying emails
· Taking inventory and ordering office supplies
· Meeting scheduling
· Updating computer records
· Travel arrangements
· Maintain office correspondence
· Printing and photocopying paper work
· Budgeting
· Managing payrolls and accounting tasks
· All other duties assigned by senior management
Benefits:Market competitive salary will be offered
Interested candidates may apply freely on the company given number (0333-0435588) or email (buttpaints01 @gmail.com)
:
Job Type: Full-time
Ability to commute/relocate:

Lahore: Reliably commute or planning to relocate before starting work (Required)
"
