Job Title,Company,Location,Job Link,Salary,Job Type,Posted Date,Vacancy,Description
QA Manual,Human Resource Exigence,Karachi,https://pk.indeed.com/company/Human-resource-Exigence/jobs/QA-Manual-ae73b76e7a708a8a?fccid=624b517129fe0ce1&vjs=3,,Full-time,Posted 30+ days ago,Hiring 3 candidates for this role,"Salary Budget: Open
Location: Shahra e Faisal, Karachi.
Experience: 4+ years in Manual and API Testing
Job Type: Full-time
Experience:

Manual: 4 years (Preferred)
"
HR-- Assistant,Asianet Pakistan,Karachi,https://pk.indeed.com/company/Asianet-Pakistan/jobs/Human-Resource-20eaebcf2fed220e?fccid=21b50512d3819e4c&vjs=3,"Rs 27,500 a month",Full-time,Posted 30+ days ago,Hiring 3 candidates for this role,"Responsibilities:

Compiling and updating of employees' records in excel sheet & Personnel files.
Previously working on attendance & employees' leave record.
Process clearance of the former employees.
Assist in recruitment process by scheduling and facilitate the interviews.
Process confirmation & contractual process of employee.
Deals with the day-to-day HR Operations.

Skills:

Experience in Human Resource.

Job Type: Full-time
Salary: From Rs27,500.00 per month
COVID-19 considerations:.
Education:

Bachelor's (Required)

Experience:

HR: 2 years (Preferred)
"
Content Writer,Human Resource Provider,Karachi,https://pk.indeed.com/company/Human-Resource-Provider/jobs/Content-Writer-7219917a86166d8d?fccid=f520678619db6547&vjs=3,"Rs 40,000 - Rs 60,000 a year",N/A,Posted 23 days ago,Hiring 2 candidates for this role,"JOB PURPOSE:
Content Writer is responsible for producing immaculately researched pieces of content that rank well on search engines, add value to the readers and establish the content project’s authority with authentic and reliable information - creating a dedicated readership for the project.
Key Responsibilities

Producing at least one well-researched blog/review a day
Achieving daily word count target (1000/2000)
Working on trending posts as and when required
Completing Word Press publication of all pieces
Meeting calendar deadlines and maintaining, where possible, a decent gap between work submission and publishing
Searching for and including suitable images and videos for each post.
Creating info-graphic and video concepts for blogs/guides where needed by coordinating with the Graphic Designers
Provide training/assistance to the new writers for greater efficiency in work
Working on any other additional jobs assigned by the manager

Requirements
Qualifications

Bachelors or above

Experience

Fresh to 2 years of experience

Knowledge

Good knowledge of what is engaging and original content
Basic understanding of SEO friendly writing

Salary: Rs40,000.00 - Rs60,000.00 per year"
Calling Officer | calling Agent,Human Resource Provider,Karachi,https://pk.indeed.com/company/Human-Resource-Provider/jobs/Calling-Officer-Calling-Agent-1e9506fed8833ca6?fccid=f520678619db6547&vjs=3,"Rs 20,000 - Rs 25,000 a month",Part-time,Posted 30+ days ago,Hiring 4 candidates for this role,"Organization: Call center
Education: Matric / Inter
Location: North-Karachi (Near Baba more, 4K chorangi)
Experience:Should have call center experience 2/3 years
Salary Range 20 – 25 (6 hours)Timing 06PM to 12AM
Skills:Should have good command in English-speaking
Note: Prefer hire those, who live near by (Norh-karachi, surjani, baba-mor, 4K, nagan, power-house, 12dari, and such)
Job Types: Full-time, Part-time
Salary: Rs20,000.00 - Rs25,000.00 per month
Experience:

or above: 1 year (Required)

Language:

English speaking (Preferred)
"
HR/Admin Officer (Female),HZTech,Karachi,https://pk.indeed.com/company/HZ-TECH/jobs/Human-Resource-Admin-Officer-b15f84cfc35dd9fc?fccid=a8544d5fb15aae77&vjs=3,"Rs 40,000 a month",Full-time,Posted 30+ days ago,Hiring 1 candidate for this role,"We are a fast-growing software company with ~45 employees and we are looking for an experienced HR Manager to join our team. As the HR Manager, you will be responsible for managing all aspects of human resources, including recruitment, performance management, employee relations, compensation and benefits, and compliance.
Office Hours: 12pm - 9pm
Responsibilities:

Develop and implement HR policies and procedures that align with the company's goals and objectives
Manage the recruitment process, including creating job descriptions, posting job ads, screening resumes, conducting interviews, and making job offers
Develop and implement employee onboarding programs to ensure new hires are integrated into the company culture
Manage performance management programs, including goal-setting, performance evaluations, and coaching and feedback
Manage employee relations, including conflict resolution and disciplinary actions
Manage compensation and benefits programs, including salary and bonus structures, health insurance, and retirement plans
Ensure compliance with all legal and regulatory requirements related to human resources

Requirements:

Bachelor's degree in Human Resources, Business Administration, or a related field
At least 2 years of experience in human resources, with a focus on recruitment and employee relations
Strong knowledge of employment laws and regulations
Excellent communication and interpersonal skills
Strong problem-solving and decision-making skills
Ability to work independently and as part of a team
Proficiency in HR software and Microsoft Office

We offer a competitive salary and benefits package, as well as opportunities for career growth and development. If you are a self-starter who is passionate about human resources and interested in joining a dynamic and fast-paced software company, we encourage you to apply.
Job Type: Full-time
Salary: From Rs40,000.00 per month"
Operations Head Plant,Optimum Advisory,Karachi,https://pk.indeed.com/company/Optimum-Advisory/jobs/Operation-Head-Plant-59a96eab00f37390?fccid=95d20ec7cc063452&vjs=3,,Full-time,Posted 30+ days ago,Hiring 1 candidate for this role,"Responsibilities

Plan, direct, and coordinate all manufacturing operations of production, machinery, processing, and packaging departments
Ensure that all process line schedules are in accordance with facility capabilities, customer requirements, economic performance, and planning, expediting as needed
Direct and manage the establishment and maintenance of material replenishment methods, quality standards, and performance metrics in support of the organizational goals and objectives
Budget and manage manufacturing cost structures by developing and maintaining operational expenses within budget allowance, and investigate cost-reduction measures
Create documentation protocols and ensure that all operations records are properly maintained and reviewed
Increase production, assets capacity and flexibility while minimizing unnecessary costs and maintaining current quality standards
Be responsible for production output, product quality and on-time shipping
Allocate resources effectively and fully utilize assets to produce optimal results
Implement strategies in alignment with strategic initiatives and provide a clear sense of direction and focus
Manage the maintenance and housekeeping of the plant.
Monitor operations and trigger corrective actions
Share a trusting relationship with workgroup and recruit, manage and develop plant staff
Collect and analyze data to find places of waste or overtime
Commit to plant safety procedures
Develop systems and processes that track and optimize productivity and standards, metrics and performance targets to ensure effective return on assets
Address employees’ issues or grievances and administer collective bargaining agreements
Stay up to date with latest production management best practices and concepts

Requirements and skills

Should have a Bachelors in Chemical Engineering or Chemistry MBA-SCM will be a plus.
Proven experience working in plant operations required
Good understanding of regulatory requirements for operating plants
Strong aptitude for root cause analysis and troubleshooting operational issues
Proficient with Microsoft Office applications and computer technology
Familiar with operating plant equipment safely and efficiently
Excellent verbal and written communication skills
Strong leadership and managerial attributes. Exceptional organizational and time-management skills
Exceptional organizational and time-management skills
Adequate knowledge of business and management principles (budgeting, strategic planning, resource allocation and human resources)
Familiarity with industry standard equipment and technical expertise
Be knowledgeable of safety, quality, productivity, demand creation, inventory and stewardship processes
Strong team building, decision-making and people management skills

Job Type: Full-time
Salary: Rs150,000.00 - Rs200,000.00 per month"
HR Officer Cum Admin Officer,Qamarul Islam Hospital,Karachi,https://pk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CkHRakWlMN8ALJoP-MvvAnKCZAiC0G_-tRji-4ooLBXjms9x6C9gbpgUs8xwKPqg7Fas3XqGjaUiCiaK9Sdxd5KWVXCV3p4zYhO_9XM0BjL-MtL6ib45ccKyprGrckIWgaFSXUsA1FVN86vrL3zGsfymBq22ILLDH2AccG95mSuOHWvqZ2W_kwaXj5ZS-_Qrr3NfJqW7pywSP7l1_xuDMFp370jtOP6vxv-gMSV-8FTu-hkdN04qh59G3WwnawU424pc9DvEytIL87KuVR0KJ8wt2KanXBEzKWxnEEVs9DYrI2ony9U5MZepx9yTCqDgradJeCXRl3f0mvZFCGIXIe9SS0DR14kVlNUD4oCeH1NMyHxKYS7DIWYlUmg8uOF1oaeDpCcyVhxhvRlPIey_ewv19DzVpTqfyQbYN43NH5ieFIfLfimxFcS0oOKY-wMH1UoI5CxGQBHSpfni6tzwPo3oC2reHj0J-YGt5wn9Bx033FluKKLyEX6iS0xa-VcYdnJKbo4DbX_UCKugmc6dSmGgngltnAF5qhA0SoFRsPgw==&xkcb=SoDp-_M3RxnAk0x_oJ0LbzkdCdPP&p=13&fvj=1&vjs=3,,Full-time,Posted 30 days ago,Application response rate: 97%,"Admin cum HR Officer
We are looking for high-qualified candidates for the following vacancy: ADMINISTRATIVE Cum HR OFFICER
Main duties and Responsibilities:
HUMAN RESOURCES PART:
Assist in posting the vacancies in the recruitment websites
Help in making appointments with short-listed candidates for interviews
Send response messages to unshort-listed applicants
Assist in updating the HR filing system
ADMINISTRTIVE :
Arranging for meeting rooms for doctors, payment, office set up, timesheet & leave records, Office equipment & furniture, etc.
Supervise administrative management in office.
Maintain and manage central filing and archiving system and corresponding e-filing.
Order office supplies and preparing payment vouchers for office supplies and expenses (water, drinking water, electricity, telephone, photocopy, stationery, monthly phone and email correspondence).
Orientate new staff on systems related to office administration procedures including the central filing system and the e-filing system.
Other reasonable duties as assigned.
Required education, skills and qualities
Education:
Degree in Administrative or related areas
Professional Experience:
Minimum 3-5 years of work experience as administration officer.
Proficient in MS Office applications (Word, Excel, Internet Explorer, MS Outlook, PowerPoint)
Good inter-personal skills
Fluent in written and spoken English.
Work experience with hospital and/or NGOs would be an advantage.
Job Type: Full-time"
Russian Translator,Human Capital HR Solutions,Karachi,https://pk.indeed.com/company/Human-Capital-HR-Solutions/jobs/Russian-Translator-d1c17408bb4fc516?fccid=fb77907e9de46877&vjs=3,,N/A,Posted 8 days ago,Hiring 2 candidates for this role,"Job Duties:
Russian translators analyze, identify and resolve variances in word meanings and ideas within a written document so that none of the original information is lost in translation. Cultural references including slang terms, idioms and other phrases that don't translate literally are explained to the target audience. The Russian translator keeps the voice, attitude and context of the original work intact during the translation process. If necessary, Russian translators modify translations to meet the reader's intellectual or reading grade level.
Due to the meticulous nature of translation work, it can take several drafts and revisions before a translation is complete. Russian translators ensure all technical terms and vocabulary are used properly, spelling and grammar are accurate and facts are correct. Russian translators may use several language resources like dictionaries, encyclopedias, lexicons, vocabulary lists and computer software programs to aid them. They may also compile their own list of terminology, phrases and colloquialisms for future translations.
Many Russian translators receive and return assignments via the Internet, making it possible to work from home or anyplace with Internet access. They may work together with authors to ensure they are keeping the translated text within the parameters of the original text.
Russian translators may specialize in a certain field. Those working in the medical field translate informational brochures and patient materials into Russian or from Russian into other languages. Judiciary translators have a thorough grasp of the Russian legal system, as well as the legal systems of other countries, so that they may convert court documents and other legal texts accurately from one language to the other while keeping important legal requirements in mind.
Requirements:
Education requirements for Russian translators depend on the employer, but fluency in Russian and at least one other language is required. A bachelor's degree is a common requirement for Russian translators, although it doesn't necessarily need to be in Russian.
Location: Karachi
Ability to commute/relocate:

Karachi: Reliably commute or planning to relocate before starting work (Required)

Language:

Urdu (Preferred)
"
HR Intern,yytechnologies,Karachi,https://pk.indeed.com/rc/clk?jk=f28c213dcfe87bb7&fccid=5157db90d2ac34cd&vjs=3,,Internship,Posted 30+ days ago,,"




Proficient with HR Functions, preferably a bachelors degree with majors in human resources.



"
Human Resource Intern,ProByte (Pvt) Ltd.,Karachi,https://pk.indeed.com/company/Fortunesoft-(Pvt)-Ltd./jobs/Human-Resource-Intern-f6942327c32ebd19?fccid=9a434f5cc38ea894&vjs=3,,Internship,Posted 30+ days ago,Hiring 2 candidates for this role,"Responsibilities

Support the development and implementation of HR initiatives and systems
Provide counseling on policies and procedures
Be actively involved in recruitment by preparing job descriptions, posting ads and managing the hiring process
Create and implement effective onboarding plans
Develop training and development programs
Assist in performance management processes
Support the management of disciplinary and grievance issues
Maintain employee records (attendance, EEO data etc.) according to policy and legal requirements
Review employment and working conditions to ensure legal compliance

Requirements and skills

Knowledge of HR functions (pay & benefits, recruitment, training & development etc.)
Proficient in MS Office; knowledge of HRMS is a plus
Outstanding organizational and time-management abilities
Excellent communication and interpersonal skills
Problem-solving and decision-making aptitude
Strong ethics and reliability
Graduate with degree in BBA/MBA or relevant feild.

Location : Shahrah-e-FaisalShift: 6pm to 3am/ 9pm to 6am (male)Shift: 12pm to 9pm / 3 to 12am (female)
Job Type: Internship
Ability to commute/relocate:

Karachi: Reliably commute or planning to relocate before starting work (Required)

Education:

Bachelor's (Preferred)

Shift availability:

Night Shift (Preferred)
Overnight Shift (Preferred)
"
Summer Internship Program 2015,Nedo Corporation,Karachi,https://pk.indeed.com/rc/clk?jk=f2b04d14cc554676&fccid=cb1a6b9e3c9c8154&vjs=3,,Internship,Posted 30+ days ago,,"
Internship at Nedo Group; is a 10-to-12 week program for students. During the internship time you will work on real business projects which are supporting current business strategies. You will be working in multifunctional teams with on-going coaching support and will get appropriate training and tools to successfully complete your projects. There is a wide choice of functions (departments) to choose from, depending on your interests and relevance to your majors.
They are:
Marketing
Finance
Human Resources
Communications(External Relations)
Supply Network Operations
Engineering
Customer Business Development
Consumer Market Knowledge.
Students Interested & eligible candidates should apply online at:
http://www.nedogroup.com/onlinejob.php

"
Personal Assistant | Assistant of Director | Assistant Officer,Human Resource Provider,Karachi,https://pk.indeed.com/company/Human-Resource-Provider/jobs/Personal-Assistant-Assistant-Director-Assistant-Officer-3383b1bba38c448a?fccid=f520678619db6547&vjs=3,"Rs 30,000 - Rs 50,000 a month",Full-time,Posted 24 days ago,Hiring 1 candidate for this role,"Technical Assistant to Director
Liaise with various departments, to accept criticism and re-work on process implementation to meet business needs.
Attend meeting, take minutes and ensure action points are followed up.
provide support to director in the preparation and compilation of various project documents.
used to perform practical task in engineering and maths'.
Qualification & Skills:
BE+MBA (Prefer most)
Expertise in MS excel & Power point.
Gender Female
Job Type: Full-time
Salary: Rs30,000.00 - Rs50,000.00 per month
Education:

Bachelor's (Required)

Experience:

above: 1 year (Required)
"
HRBP Operations and IR Lead,Avery Dennison,Karachi,https://pk.indeed.com/rc/clk?jk=3429325b1df11ada&fccid=c404ee662148c290&vjs=3,,Full-time,Posted 30+ days ago,,"
 Company Description
  Avery Dennison (NYSE: AVY) is a global leader in pressure-sensitive and functional materials and labeling solutions for the retail apparel market. The company's applications and technologies are an integral part of products used in every major industry. With operations in more than 50 countries and more than 25,000 employees worldwide, Avery Dennison serves customers in the consumer packaging, graphical display, logistics, apparel, industrial and healthcare industries. Headquartered in Glendale, California, the company reported sales of $6.6 billion in 2017. Learn more at www.averydennison.com



 Job Description
  Employee Development & Management

 Model and promote the Corporation’s Code of Business Ethics and Values.
 Train and provide development opportunities for staff. Ensure annual goals are complete and communicated. Ensure Global Performance Management System is up to date and regular feedback is provided to staff members.
 Provide coaching and development to assist HR staff in reaching their career goals.
 Attract, retain and develop high potential talent.
 Perform general management duties, exercising usual authority concerning staff, performance appraisals, promotions and terminations. Responsible for training and development of subordinate staff, estimating personnel needs, assigning work, meeting completion dates, interpreting and ensuring consistent application of organizational policies.
 Act as a team role model and change-agent.
 Positively lead and influence team members to partner together to achieve individual and business goals.
 Coordinate team efforts, create and manage a regional strategy and team operating plan.


 CoE - Specialty Area Focus

 Assist in the development and ongoing review of the overall people strategy and ensure implementation in the business segment. Act as a visible enthusiastic leader of the strategy and people.
 Provide high value expertise to line and H.R. partners to meet strategic business needs and to support the strategic people plan.
 Design and partner on the implementation of core H.R. processes and programs.
 Educate H.R. partners in relevant H.R. disciplines.
 Research best practices and initiate changes to core H.R. programs, policies, and processes.
 Liaison and partner with corporate H.R. service centers to ensure high quality delivery of H.R. products and services.
 Manage and develop staff, meet budgets, develops metrics.
 Act as a visible, enthusiastic leader in support of the business and people strategies.
 Develop research and development Objectives, Goals, Strategies and Measures (OGSM) for assigned area and confirm linkage to global business strategies.
 Ensure compliance with any legal or regulatory changes pertaining to programs and processes.


 Provide leadership to local and/or global human resources initiatives.

 HR Business Manager Focus

 Assist in the development and ongoing review of the overall people strategy and ensure implementation in the business segment. Act as a visible enthusiastic leader of the strategy and people.
 Act as a single point of contact to business managers on all H.R. services and organizational development strategies and tactics.
 Proactively identify opportunities to improve team or individual effectiveness and relationships in the business through personal intervention and through partnerships with internal or external experts.
 Provide coaching, counseling and consulting to managers on a broad range of H.R. related issues and problems.
 Supports and assists in the development and implementation of supervisory and management training programs. Assess, plan, conduct and coordinate training to support individual and team development.
 Facilitates Employee Survey, working closely with Leadership team to develop specific action plans, leading focus group process, ensuring ongoing communication and measuring progress to goals.
 Ensure compliance with any legal or regulatory changes pertaining to labor, wage and hour, and employment laws.
 Promote effective communications and employee relations.
 Develop sound company and local sponsored employee involvement programs.
 Support the leadership in the business and the employees in making sure performance management is properly administered. Provide guidance to employees and managers in the performance management process.
 Plan, manage, and lead organizational change processes to improve effectiveness.


 Provide leadership to local and/or global human resources initiatives.
 Develop research and development Objectives, Goals, Strategies and Measures (OGSM) for assigned area and confirm linkage to global business strategies.




 Additional Information
 

 Bachelor's degree in HR, business or related discipline preferred.
 6+ years related human resources or recent graduate who specialized in Human Resources Management or equivalent.
 Good leadership, team building, facilitation, relationship building and consultation skills.
 Must be able to champion new business ventures.
 Excellent written, verbal communication and presentation skills.
 Possesses mentoring, training and project management skills.
 Strong ability to multi-task.
 Excellent organizational and people skills, project management skills, with an ability to openly convey information to team members in a timely, concise manner.


 Strong customer focus and orientation.

"
Assistant Manager HR,ProByte (Pvt) Ltd.,Karachi,https://pk.indeed.com/company/Fortunesoft-(Pvt)-Ltd./jobs/Assistant-Manager-Human-Resource-436db875746bd390?fccid=9a434f5cc38ea894&vjs=3,,Full-time,Posted 30+ days ago,Hiring 1 candidate for this role,"Responsibilities

Develop and implement HR strategies and initiatives aligned with the overall business strategy
Bridge management and employee relations by addressing demands, grievances or other issues
Manage the recruitment and selection process
Support current and future business needs through the development, engagement, motivation and preservation of human capital
Develop and monitor overall HR strategies, systems, tactics and procedures across the organization
Nurture a positive working environment
Oversee and manage a performance appraisal system that drives high performance
Maintain pay plan and benefits program
Assess training needs to apply and monitor training programs
Report to management and provide decision support through HR metrics
Ensure legal compliance throughout human resource management

Requirements and skills

3 to 5 years of working experience as HR Generalist/Assistant Manager in Software house.
People oriented and results driven
Knowledge of HR systems and databases
Ability to architect strategy along with leadership skills
Excellent active listening, negotiation and presentation skills
Competence to build and effectively manage interpersonal relationships at all levels of the company
In-depth knowledge of labor law and HR best practices
Degree in Human Resources or related field

Shift : 9pm to 6am Nigth shift
Job Type: Full-time
Ability to commute/relocate:

Karachi: Reliably commute or planning to relocate before starting work (Required)

Education:

Bachelor's (Preferred)

Experience:

Human Resource: 3 years (Preferred)

Shift availability:

Night Shift (Preferred)
"
JUNIOR HR SPECIALIST,ProntoDigital LLC,Karachi,https://pk.indeed.com/company/ProntoDigital-LLC/jobs/Junior-Human-Resource-Specialist-9c01eb6f512bed6d?fccid=31d0a0d0b4f23bfc&vjs=3,"Rs 35,000 - Rs 45,000 a month",Full-time,Posted 30+ days ago,Hiring 1 candidate for this role,"Junior HR Duties & Responsibilities
To write an effective junior HR job description, begin by listing detailed duties, responsibilities and expectations. We have included junior HR job description templates that you can modify and use.
Sample responsibilities for this position include:

Be a support for all administrative tasks
Liaise with Production as appropriate
Responsible for monthly headcount reports, LMS related reports and turnover analysis.
Should know the use of any ATS system and CRM or Appollo.io.
Will be performing tasks in MS Excel.
Support HR Operations Generalist colleagues, and our Service Delivery Manager on ad-hoc projects
Coordinate the process of (annual) salary revision.
Update and ensure the reliability of information contained in databases linked to pay.
Maintain fruitful relation with stakeholders.
Monitoring, identifying and commissioning rectification of Master Data issues in SAP.
Time Management – manage in SAP work schedules, resolve anomalies, manage absences / attendances, evaluate time, reporting
Respond to customer inquiries, provide required information using available resources, follow up calls where necessary.

Requirement:Bachelor's and Master's Degree in Human Resources, Business, Business/Administration, CS, IT or relevant background.
Job Type: Full-time
Salary: Rs35,000.00 - Rs45,000.00 per month
Application Question(s):

Do you have any experience of US Recruitment?

Shift availability:

Night Shift (Required)
Overnight Shift (Required)
"
HRBP,Human Resource Solution (Pvt.) Ltd.,Karachi,https://pk.indeed.com/company/Human-Resource-Solution-(Pvt.)-Ltd./jobs/Hrbp-6e22ad03eb8744ee?fccid=0b6a0aacc7516166&vjs=3,,Full-time,Posted 30+ days ago,Hiring 1 candidate for this role,"HRSI is looking “HRBP” for one of its Client ""Multinational - NGO"".
Industry: NGO
Experience: Ideally 3-5 years of experience in any reputable industry.
Education: BBA (HR) / MBA (HR) / MPA from recognized institute.
Job Type: Permanent
Job Location: Clifton Block # 05, Karachi.
Job Description:

Act as a strategic partner to business leaders and provide HR guidance and support across the organization.
Develop and implement HR strategies and initiatives aligned with the overall business strategy.
Partner with business leaders to drive employee engagement, talent management, performance management, and culture initiatives.
Build and maintain strong relationships with key stakeholders across the organization.
Manage employee relations issues and provide guidance and coaching to managers and employees.
Conduct investigations and take appropriate corrective action as needed.
Partner with the HR team to develop and implement HR programs and policies.
Manage the performance review process and ensure performance goals are aligned with business objectives.
Assist with the design and implementation of compensation and benefits programs.
Provide training and development support to managers and employees.

Job Type: Full-time
Salary: Rs100,000.00 - Rs150,000.00 per month
Education:

Bachelor's (Required)

Experience:

industrial: 3 years (Required)
Human Resource: 3 years (Required)
"
Monitoring & Evaluation Officer,Human Resource Solution (Pvt.) Ltd.,Karachi,https://pk.indeed.com/company/Human-Resource-Solution-(Pvt.)-Ltd./jobs/Monitoring-Evaluation-Officer-3abde203582d487c?fccid=0b6a0aacc7516166&vjs=3,"Rs 70,000 - Rs 87,000 a month",Full-time,Posted 30+ days ago,Hiring 1 candidate for this role,"
Periodically monitor project MEL activities and conduct data quality checks of all sub recipients to ensure there are no gaps or inconsistencies within data.
Conduct field visits for each sub-award, document the field visits and provide programmatic recommendations based on observations.
Regularly engage with M&E PoC of all sub-awards and review their M&E procedures and provide supportive supervision.
Implementation of already established tools and systems, to gather, analyze and disseminate project information and ensure compliance with reporting and data quality requirements of donors.
Ensure partner data reports are cleaned and collated for reporting on donor templates.
Provided routine and prompt progress update on key indicators.
Manage internal communication on M&E progress and results.
Support the development / annual update/review and implementation of project’s MEL related activities.
Strengthen organizational capacity in MEL methods and techniques.
Provide other management and support to sub-award’s MEL team as needed.
Maintain necessary project management information system (MIS).
Coordinate with local MIS team on all systems related issues and communicate to the project partners for timely resolutions.
Capacity building of MIS Staff for effective use of MIS systems.

What are we looking for?
The basics:

Minimum Bachelor’s degree in areas of medical or social sciences and/or Master’s degree in Public Health, Social Sciences or any related field will be a plus.
Ideally 1-3 years of experience in M&E- development sector experience would be a plus.
This job may require frequent travel of up to 35-40%.
Able to communicate proficiently in dominant language of the region would be a plus.
She must be attuned to and be comfortable with the culture/traditions of the people.
Basic data analysis skills
Strong coordination skills
Effective oral and written communication skills in English.
Passionate about working on international health and development, with a focus on all reproductive health issues.
Proven ability to work with many people across diverse backgrounds.
Ability to juggle multiple competing deadlines while staying organized and paying special attention to details.
Knowledge of statistical data analysis software package such as SPSS, Stata.
Ability to work effectively with an interdisciplinary and international team.
Demonstrated ability to work independently.
Demonstrate initiative and willingness to learn and skills in knowledge transfer.
Excellent written and verbal communication.

Job Type: Full-time
Salary: Rs70,000.00 - Rs87,000.00 per month
Ability to commute/relocate:

Karachi: Reliably commute or planning to relocate before starting work (Required)

Education:

Bachelor's (Preferred)

Experience:

Monitoring & Evaluation: 1 year (Required)
"
"Assistant Manager, Research Administration and Finance",Habib University,Karachi,https://pk.indeed.com/rc/clk?jk=79e554c5c5266e82&fccid=df1f1f3459019dc8&vjs=3,,N/A,Posted 30+ days ago,,"
This is a key position in the Office of Research that involves exploring, inviting, managing, and processing all research activities at Habib University. Assistant Manager, Office of Research will be the principal liaison for HU community with internal and external stakeholders for successful realization of Habib University’s faculty research projects. The role includes administration of both internal and external grants, and requires knowledge/experience of engaging with external funding agencies and ensuring all guidelines are followed for the utilization of grants whether it is pertaining to financial expenditure and reporting, procurement and human resources.
 The Office of Research (OoR) has its primary mission to support and increase the scope and impact of research and scholarship conducted at Habib University for all faculty members in order to achieve institutional goals. Habib University values research that is relevant to the issues and challenges of our national and regional context, and specifically the research that provides opportunities for undergraduate student participation in a meaningful way. Habib University provides a rich environment to its faculty members to develop a niche in applied research in teaching and learning

"
Assistant Director (Karachi Region),Human Resource Serices Pvt Ltd (HRSPL),Karachi,https://pk.indeed.com/company/Human-Resource-Serices-Pvt-Ltd-(HRSPL)/jobs/Assistant-Director-c3c00f1aa3c7675c?fccid=886b9f899453e9ae&vjs=3,,Full-time,Posted 30 days ago,Hiring 2 candidates for this role,"Responsibilities:
· Implementation and management of all organizational policies including academic, financial, HR, operational and administrative practices.
· This person will be directly overseeing a big network of schools and huge staff strength in the region.
· Coordinates, plans and develops business expansion projects.
· Facilitates the school heads in achieving their goals and objectives.
· Conducts and monitors strategic analysis of competitors, business development and marketing initiatives.
· Supports schools in growing student strengths.
· Adhere to Federal/Provincial educational policies and regulations.
· Periodically review the performance of all the School Heads in their allocated schools and provide formal constructive feedback to them.
Qualifications and experience required:
· Master Degree or Equivalent
· Minimum of 10 years of experience with proven track record of effective leadership and management in a similar role in education/academics industry
· Strong school leadership, network management and academic development experience is essential.
· Strong work ethic
· Strong stakeholder management experience
Job Type: Full-time
Ability to commute/relocate:

Karachi: Reliably commute or planning to relocate before starting work (Required)

Education:

Bachelor's (Preferred)

Experience:

Academic: 5 years (Preferred)
School: 5 years (Preferred)
"
FRONT DESK OFFICER,Logon Broadband Pvt Ltd.,Karachi,https://pk.indeed.com/company/Logon-Broadband-Pvt-Ltd/jobs/Front-Desk-Officer-be8f70b374b63e0e?fccid=04402d42ee5f345c&vjs=3,"Rs 25,000 - Rs 30,000 a month",Full-time,Posted 30+ days ago,Hiring 10+ candidates for this role,"With the power of FTTH and wide range of network infrastructure Logon broadband. LOGON has become one of the tops, most diversified and best internet in Pakistan
We seek dynamic professionals for the position of “Front Desk Officer / Receptionist ""ONLY FEMALES” at our Head Office located at Clifton, Karachi.
Qualification: Graduation
MS Office (Intermediate Level)
Experience: 01 – 02 Yrs.
Work Responsibilities:

Management of meeting rooms


Possibly handling event coordination, both internally and externally


Handling queries and complaints via phone, email and general correspondence


Greeting all visitors


Transferring calls as necessary


Performing ad-hoc administration duties


Maintaining office services as required (such as cleaning and maintenance)


Receiving and dispatching deliveries


Assisting with mail as required


Taking and ensuring messages are passed to the appropriate staff member on a timely basis


Assisting the HR with all relevant task and all other duties assigned by HOD as and when required.

Please send your resume to Human Resource Department via careers@lbi.net.pk by mentioning position in subject line latest by February 28, 2023. Only shortlisted candidates will be contacted.
Job Type: Full-time
Salary: Rs25,000.00 - Rs30,000.00 per month
Application Deadline: 20/03/2023Expected Start Date: 20/03/2023"
