Job Title,Company,Location,Job Link,Salary,Job Type,Posted Date,Vacancy,Description
International Sales Agent (UK Campaign),Ovex Technologies Pakistan pvt Limited,Lahore,https://pk.indeed.com/company/Ovex-Technologies-Pakistan-(pvt)-Limited/jobs/International-Sales-Agent-77421be4d8c1cee2?fccid=884b2536d4455926&vjs=3,"Rs 55,000 - Rs 85,000 a month",Full-time,Posted 15 days ago,Hiring 10+ candidates for this role,"Job description
Ovex Technologies, UK based service provider BPO is looking for International Sales Specialist to be responsible for generating leads and meeting daily targets for its Lahore office. It is a UK based call center, (Timings: 2:00 pm – 11:00 pm) Mon - Fri. Training will be provided.
In order to be successful in this role, you will need to have a deep understanding of the Tele sales marketing in which you have to generate demand for sales through cold calling; make multiple outbound calls to customers. Previous experience in a sales/lead generation role is an advantage.

Generating leads
Meeting or exceeding leads targets.
Maintaining client records.
Coordinate with other team members and departments to optimize the sales efforts.
Cold calling Compensation package includes:
Attractive Salary + Commissions

Performance bonuses Must have 1 year or above experience in relevant fieldLocation: 37 Civic Center, M block Model Town Lahore
Job Type: Full-time
Salary: Rs55,000.00 - Rs85,000.00 per month
Ability to commute/relocate:

Lahore: Reliably commute or planning to relocate before starting work (Required)
"
Business Development Executive,Devsinc,Lahore,https://pk.indeed.com/company/Devsinc/jobs/Business-Development-Executive-1fe7d4de05be487c?fccid=f12c628263596116&vjs=3,,Full-time,Posted 11 days ago,Hiring 5 candidates for this role,"Devsinc is looking for a qualified BD Executive to join our team who will be responsible for developing long-term relationships with customers and overseeing sales.

Utilize LinkedIn or online platforms to generate new sales opportunities.


Excellent proposal writing and English writing skills.


Identify prospects' needs and suggest appropriate solutions/services.


Build long-term trusting relationships with prospects to qualify leads as sales opportunities.


Proactively seek new business opportunities in the market.


Set up meetings or calls between (prospective) customers and sales executives.


Report to manager with weekly, monthly, and quarterly results.


Screen all sales leads for accreditation eligibility.


Maintain an awareness of current and continual changes in the marketplace.


Working on weekly and monthly leads targets and KPI’s.


Organize marketing and sales campaigns.


Running outbound campaigns (phone calls, emails, etc.) to create sales opportunities

Job Requirements:
- Willing to work in night shift
- Bachelor’s degree in Business, Communication, English literature marketing, or a related field
- Strong written and oral communication skills.
- Exceptional Negotiation skills & Convincing Power
- Proficient in Word, Excel, and PowerPoint.
- Minimum 1 year of experience as a business developer/executive in IT/SE domain or similar.
Job Type: Full-time
Education:

Bachelor's (Required)

Experience:

B2B: 1 year (Required)

Shift availability:

Night Shift (Required)
"
Business Development Executive,Abacus Consulting,Lahore,https://pk.indeed.com/company/Abacus-Consulting/jobs/Business-Development-Executive-28871cee737eb184?fccid=b1fc1a03b4ca0ee8&vjs=3,"Rs 60,000 - Rs 90,000 a month",Full-time,Posted 30+ days ago,On-going need to fill this role,"Job description

Attracting new clients by innovating and overseeing the sales process for the business
Working with senior team members to identify and manage company risks that might prevent growth
Identifying and researching opportunities that come up in new and existing markets
Preparing and delivering pitches and presentations to potential new clients
Combining efforts and fostering a collaborative environment within the business as a whole
Communicating with clients to understand their needs and offer solutions to their problems
Creating positive, long-lasting relationships with current and potential clients

Skills Required:

Excellent writing and communication skills
Interpersonal skills and ability to build rapport with clients
Good listening and problem-solving skills
Time management skills
Critical thinking skills
Ability to identify potential leads
Ability to communicate with managers, directors, VPs, CxOs
Create company intro and pitch for service or product demo
Write a pitch for email and social media
Do cold calling, email campaigns, and social media campaigns
Send campaigns and schedule appointments with interested parties
Sales negotiation skills
Arrange a meeting for prospective clients with the top management of your company
Continuous follow-ups with multiple collaborators
Strong knowledge of social media platforms
Ability to prepare PPT for clients
Ability to use MS Excel for contact generation and deal cycle tracking
Purchase contacts from aggregators or search individually via job networking platforms
Knowledge of research and strategy
Working knowledge of CRM like Salesforce, HubSpot, etc.
Knowledge of sales management, marketing, strategic management, and business planning

Job Type: Full-time
Salary: Rs60,000.00 - Rs90,000.00 per month
Experience:

Total: 1 year (Preferred)
"
Outlet Sales Executive,Saeed Ghani 1888 (Pvt.) Limited,Lahore,https://pk.indeed.com/company/Saeed-Ghani-1888-(Pvt.)-Limited/jobs/Outlet-Sales-Executive-d28b283c124b344a?fccid=d5d7e2188d51215c&vjs=3,,Full-time,Posted 30+ days ago,On-going need to fill this role,"Job Description
We are looking for a competent Salesman having experience with reputed brands at company maintained outlets.
Responsibilities

Greet and direct customers
Provide accurate information ( product features, pricing and after-sales services)
Answer customers’ questions about specific products/services
Conduct price and feature comparisons to facilitate purchasing
Cross-sell products
Ensure racks are fully stocked
Manage returns of merchandise
Coordinate with the Supervisor to provide excellent customer service (especially during peak times)
Inform customers about discounts and special offers
Provide customer feedback to the Supervisor
Stay up-to-date with new products/services

Job Type: Full-time
Salary:

Handsome salary & comission structure

Qualification

Matriculation / Intermediate

Experience:

2 to 3 years experience

Job Type: Full-time
Ability to commute/relocate:

Karachi: Reliably commute or planning to relocate before starting work (Required)
"
Business Development Intern,IDENBRID INC.,Lahore,https://pk.indeed.com/company/IDENBRID-INC./jobs/Business-Development-Intern-cb9a45a4f0189613?fccid=f5bf2d8265bda1c7&vjs=3,"Rs 30,000 - Rs 50,000 a month",Internship,Posted 19 days ago,On-going need to fill this role,"IDENBRID INC, is a reputable multinational software company having Japanese and Pakistani engineers offering a chance for candidates to gain experience. Take advantage of this opportunity to join our organization and advance your career.
Business developer intern

Japanese side client handling, assistance to the CEO regarding sales updates, respond to clients with minimum supervision.
Selection of Platforms or clients or project lists --> Generate Leads Proposal/ Bids writeup
Open forms or projects to send bids
Submission of Bids Chat and reply --> Basic filtering
Follow-up proposal --> Making appointments (Potential Clients as per set target)
Should have knowledge about Freelancing Platforms
Good Communication and writing skills.

Benefits:

Opportunities for career growth and advancement
Competitive salary and benefits package
Collaborative and inclusive work environment
Opportunity to work with a talented and diverse team
Opporunity to work in a Hybrid culture

Job Type: Full Time
Location: 176 Basement, Dha phase 3, Y- Block.
Looking forward
HR AuthorityIndenbrid Inc.
Salary: Rs30,000.00 - Rs50,000.00 per month"
Sales Agent,TEQNIQE (Pvt.) Ltd.,Lahore,https://pk.indeed.com/company/TEQNIQE-(Pvt.)-Ltd./jobs/Sales-Agent-2d45400e70961340?fccid=1072f3415316858b&vjs=3,"Rs 35,000 a month",Full-time,Posted 16 days ago,Hiring 8 candidates for this role,"Meeting Requirements:
We require a full-time, on-site sales agent to handle inbound and outbound calls in our Recruitment Department.
Requirements:

Male/Female
Call Center Experience
Good English Communication Skills
At least Intermediate or Equivalent Education.

Description:

Managing Inbound and Outbound calls.
Updating Conversations Database.
Follow communication ""scripts"".

Job Types: Full-time, Commission
Salary: From Rs35,000.00 per month
Ability to commute/relocate:

Lahore: Reliably commute or planning to relocate before starting work (Required)

Education:

Intermediate (Preferred)

Shift availability:

Day Shift (Required)
"
Packaging officer,InterTech Global,Lahore,https://pk.indeed.com/company/InterTech-Global/jobs/Packaging-Officer-71e674c573670f52?fccid=eb490f259777e450&vjs=3,"Rs 40,000 - Rs 50,000 a month",Full-time,Posted 30+ days ago,Application response rate: 72%,"Requirements and skills

Experience in custom printing and packaging, gift box designs, sizes and packaging box style types.
Someone with good B2B sales experience dealing with USA & other international markets.
Proven work experience as a Packer or similar role
Could provide chat and email support to clients.
Experience handling international queries and could handle call volume. 
Experience in manufacturing or related field is preferred
Basic shop skills, such as using hand tools
Ability to follow verbal and written instructions
Strong communication skills and desire to work with other team members
Minimum inter or graduation degree.
Good communication skills.
Must be able to guide customers about gift box sizes and packing process

Job Type: Full-time
Salary: Rs40,000.00 - Rs50,000.00 per month
Application Question(s):

Please confirm if you are comfortable with commute to Link Road model town Lahore.

Education:

Bachelor's (Required)

Experience:

Outbound cold calls: 3 years (Required)
international printing and packaging box sizes: 3 years (Required)
Chat, email and inbound call support: 3 years (Required)
Custom Packing and printing for USA market: 3 years (Required)
B2B sales/B2C sales: 3 years (Required)
Custom price quotes, PayPal, Wire transfer process: 3 years (Required)
International shipping and After sales services: 3 years (Required)
Paper Bird Packaging The Box Packaging/CBD Boxes: 3 years (Required)

Language:

English (Required)

Shift availability:

Night Shift (Required)
"
International Recruiter,East Hire,Lahore,https://pk.indeed.com/company/East-Hire/jobs/International-Recruiter-8e6c1829fd11200b?fccid=d41eb040047f02be&vjs=3,"Rs 70,000 - Rs 100,000 a month",Full-time,Posted 30 days ago,Application response rate: 53%,"We are looking for an International Recruiter / Business Development who has good communication skills and experience in taking calls with US or Canadian Clients.
If you are interested in finding a new job or simply switching for a better package, please let me know and we can get on a quick call to set up your interview.
About the Company:
A Canadian-based Recruitment company hiring for an International Recruitment Manager with a minimum of 1+ years of experience in a relevant field. The Company's experience, global reach, and state-of-the-art search methods mean that we are better able to access the workforce that can help growing companies. The end benefit of all that we do is enabling our clients to make better decisions when it comes to hiring.
Responsibilities

Approach the required consultants/candidates and increase the pool of candidates.
Search relevant candidates from America and Canada through all available sources.
Interview candidates combining various methods (e.g. structured interviews, technical assessments, and behavioral questions)
Conduct technical interviews, negotiate on rate/compensation and location preferences with potential consultants/candidates, and finalize terms & conditions with them.

Requirements

The person should have the ability to negotiate and find the candidate over the call as per the client's requirements.
Calling and taking an initial interview and hiring them for the post in the UK, US, and Canada.
Detailed organizational skills and the ability to manage multiple competing priorities
Perform duties such as job descriptions, job posting, promotion, and hiring analytics
Hands-on experience with various interview formats (e.g. phone, Skype, and VOIP structured)
Have a minimum of 1+ years of international recruitment experience
Experience working with a CRM is considered an asset
International Exposure(Work in any American or European country).

Benefits

Market Competitive Salary
Travel Allowance
Great Commissions
Social & Enterprising work environment
Monthly Leaves.
Chances to grow as East Hire is growing very fast

More benefits will be introduced in the future like Medical, Annual Leaves, etc.
Ability to commute/relocate:
Reliably commute or planning to relocate before starting work (Required)
Job type:

On-site.
Full time.

Office Timings:
Monday To Friday

Night Shift: 6:00 PM to 2:00 AM.

Salary Range

Rs. 70,000 to 100,000.
Commissions are in USD.

We are hiring 10+ individuals for this role.
Office Location:
Plaza, 180, Sector W DHA Phase 8, Lahore, Punjab 54000https://goo.gl/maps/b9zGEyUPcyDQCTT89
Hiring Procedure
There would be 3 to 4 interviews

2 Zoom Interviews.
1 In-person Interview(final discussion)

If you are interested, please share your resume with us if not feel free to refer someone you know who is a good fit for this position we also accept candidates who have experience in business development and international sales.
Job Type: Full-time
Salary: Rs70,000.00 - Rs100,000.00 per month
Ability to commute/relocate:

Lahore: Reliably commute or planning to relocate before starting work (Required)

Application Question(s):

Are you comfortable working in an onsite setting?
Have you ever been abroad? Where and what's the purpose?
Do you have any experience dealing with US and Canadian Clients?
Have you gone through the job description carefully?
Are you legally authorized to work in Pakistan?
"
Social Media Executive,Compass Training and Consultancy Pvt. Ltd.,Lahore,https://pk.indeed.com/company/Compass-Training-and-Consultancy-Pvt.-Ltd./jobs/Social-Media-Executive-f8ffbc86d5ca3bb0?fccid=f64073be555fa66e&vjs=3,"Rs 60,000 - Rs 100,000 a month",Full-time,Posted 5 days ago,Hiring 1 candidate for this role,"Role and Responsibilities

Develop, implement, and manage our social media strategy.
Define most important social media KPIs.
Manage and oversee social media content.
Measure the success of every social media campaign.
Stay up to date with latest social media best practices and technologies. Work with copywriters, technical writers, and designers to ensure content is informative and appealing.
Collaborate with Marketing, Sales, SEO, and Product Development teams.
Monitor SEO and user engagement and suggest content optimization.
Communication with industry professional and influencers via social media to create a strong network.
Hire and train others in the team.
Provide constructive feedback.
Adhere to rules and regulations

Preferred Skills

Social Media Strategist using social media for brand awareness and impressions
Excellent knowledge of Facebook, Twitter, LinkedIn, Pinterest, Instagram, Google+ and other social media best practices.
Understanding of SEO and web traffic metrics
Experience with doing audience and buyer persona research
Good understanding of social media KPIs
Familiarity with web design and publishing

Job Type: Full-time
Salary: Rs60,000.00 - Rs100,000.00 per month
Application Question(s):

Excellent writing and speaking in English

Education:

Bachelor's (Preferred)

Experience:

Social Media Executive: 3 years (Preferred)
"
Field sales and marketing executive for Lhr multan Bhawalpur isb khi,Famous Brand Pvt Ltd.,Lahore,https://pk.indeed.com/company/Famouse-Brand-Pvt-Ltd.Jockey-Undergarments/jobs/Field-Sales-Marketing-Executive-Lhr-Multan-Bhawalpur-Isb-Khi-f7a61cc0d6d83d0c?fccid=cea763286ca27062&vjs=3,"Rs 45,000 - Rs 50,000 a month",Full-time,Posted 4 days ago,Hiring 4 candidates for this role,"Required experienced sales and marketing officer for lahore multan karachi isb and fsd person must have experience of field work and will be perferd who already working with fmcg, cosmetics and garments sector.
Job Type: Full-time
Salary: Rs45,000.00 - Rs50,000.00 per month
Ability to commute/relocate:

Lahore: Reliably commute or planning to relocate before starting work (Required)

Willingness to travel:

75% (Preferred)
"
Sales Executive,"Urban City, Lahore",Lahore,"https://pk.indeed.com/company/Maahi-Developers-(Pvt.)-Ltd.,/jobs/Sales-Executive-b3f538174c6a5580?fccid=f8545c6b0a11981f&vjs=3",,Full-time,Posted 30+ days ago,Application response rate: 75%,"Well Known Real Estate Developers Al-Rehman & Al-Hafeez Developers launching a new TOWN ""Urban City Lahore"" Corporate Head Office based in Fairways Commercial D.H.A Raya Lahore is seeking profiles for Sales Executive;
Individual must possess good communication skills alongwith experience in Sales in relevent Industry. Individuals having tele-sales experience are encouraged to apply.
Those who keen to grow their carrer with Developers are urge to learn & earn are welcome to be part of our team.
Job Type: Full-time"
Sales Supervisor,Hospital Supply Corporation,Lahore,https://pk.indeed.com/company/Hospital-Supply-Corporation/jobs/Sales-Supervisor-5ebdc5102c7d6a8a?fccid=2529e550d52f241d&vjs=3,"Rs 40,000 a month",Full-time,Posted 30+ days ago,Hiring 1 candidate for this role,"· Order collection from whole sale market.
· Regular visit to chain Pharmacies, key customers.
· Develop new customers in retail and whole sale market.
· Recoveries from whole sale market.
· Regular visit whit salesman to their territory.
· Solve problems of salesman regarding sales.
Manage supply and booking scheduled of salesman and office supplies
Job Type: Full-time
Salary: Up to Rs40,000.00 per month
Ability to commute/relocate:

Lahore: Reliably commute or planning to relocate before starting work (Required)
"
Sales Person,Sales Consultant,Lahore,https://pk.indeed.com/company/Sales-consultant/jobs/Sales-Person-51a847d8351fd10c?fccid=c79aeb2acd45c1a0&vjs=3,"Rs 20,000 - Rs 25,000 a month",Fresher,Posted today,Hiring 6 candidates for this role,"We Need A Staff For The USA Campain Able To Talk And Communicate In English
Send Your Resume on whatsapp:+92 3122746955
Job Types: Full-time, Fresher
Salary: Rs20,000.00 - Rs25,000.00 per month
Ability to commute/relocate:

Lahore: Reliably commute or planning to relocate before starting work (Required)

Education:

Intermediate (Preferred)

Language:

English (Preferred)

Shift availability:

Night Shift (Preferred)
"
Area Sales Officer,Ilaan.com,Lahore,https://pk.indeed.com/company/IRS-Holdings-Pvt-Ltd/jobs/Area-Sales-Officer-a3d1abc8e048c45c?fccid=1e758292d42ce55c&vjs=3,"Rs 40,000 - Rs 50,000 a month",Full-time,Posted 1 day ago,Hiring 3 candidates for this role,"ilaan.com is looking to hire a skilled professional for its ‘Area Sales Officer – Real Estate’ post in Classified Department.
The applicant selected for this opening will be tasked with:

Responsible to deal with real estate agencies in the region
Selling services packages to real estate agencies
Responsible for handling accounts of on boarded real estate agencies at ilaan.com
Responsible for achieving monthly/Quarterly and Annual targets.
Further, you will be responsible for maintaining a healthy relationship management with clients at all times.

REQUIREMENTS:

1-2 years of proven experience of Sales (prefebaly from Insurance, loan banking, credit card sales).

SALARY:

Market competitive salary with incentive & handsome bonuses on targets achievements.

Job Type: Full-time
Salary: Rs40,000.00 - Rs50,000.00 per month
Experience:

Sales: 2 years (Preferred)
Real Estate: 2 years (Preferred)
Credit Card sales: 2 years (Preferred)
Insurance sales: 2 years (Preferred)

Shift availability:

Day Shift (Preferred)

Willingness to travel:

75% (Preferred)
"
Sales Engineer- Lahore,Agile HR Consulting,Lahore,https://pk.indeed.com/company/AGILE-HR/jobs/Sales-Engineer-c736d9e4643bdb55?fccid=1acaf2c4aace6f92&vjs=3,"Rs 40,000 - Rs 45,000 a month",Full-time,Posted 30+ days ago,Hiring 1 candidate for this role,"Looking for Electrical Engineers for
Position: Sales Engineer
Location: LAHORE
Experience: 6 months to 1 year
Qualification: BS/BE Electrical
Salary: 40k-45k
Benefits: Bonus
Job Type: Full-time
Salary: Rs40,000.00 - Rs45,000.00 per month"
Truck Dispatch Sales Manager - US (Remote),iRecruit Tech,Lahore,https://pk.indeed.com/company/iRecruit-Tech/jobs/Truck-Dispatch-Sales-Manager-636ea9688090799c?fccid=66b6660b6c91734e&vjs=3,,Full-time,Posted 1 day ago,Hiring 4 candidates for this role,"We are looking for a highly motivated Truck Dispatch Sales Manager to join our team who is responsible for managing the sales team and ensuring that the company meets its sales goals. The Sales Manager will be responsible for developing and implementing sales strategies, managing customer relationships, and providing customer service. The Sales Manager will also be responsible for training and developing sales staff, monitoring sales performance, and providing feedback to the team. Additionally, the Sales Manager will be responsible for developing and maintaining relationships with vendors and suppliers.
Qualifications for a Truck Dispatch Sales Manager

Proven experience in sales, preferably in the trucking or logistics industry.
Strong communication and interpersonal skills.
Ability to build and maintain strong relationships with owner operators.
Familiarity with dispatching software and transportation management systems.
Ability to work independently and as part of a team.
High level of organization and attention to detail.
Ability to meet sales targets and other performance metrics.

Education and Experience
1-3 years of experience in sales, preferably in the trucking or logistics industry.
Must have Bachelor Degree
Location: DHA Phase 4 Lahore / Remote
Timings (6pm to 3am) US
Job Type: Full-time
Job Type: Full-time
Ability to commute/relocate:

Lahore: Reliably commute or planning to relocate before starting work (Required)
"
Branch Manager,Butt Sweets and Bakers,Lahore,https://pk.indeed.com/company/Butt-Karahi/jobs/Branch-Manager-8d752637345364ec?fccid=ab1e85fbd95296ce&vjs=3,"Rs 35,000 a month",Full-time,Posted 2 days ago,Hiring 1 candidate for this role,"Job Description
Title: Branch Manager
Education: Minimum Inter or above
Experience: Minimum 6 months or above with reputable institute
Job Work: Identify, evaluate and manage strategic risks and opportunities.

Ensure compliance with company and industry policies and procedures.
Increase the overall productivity of the branch by implementing relevant employee training, budgeting effectively, eliminating inefficiencies and capturing growth opportunities.
Maintain fruitful relationships with current customers and establish good relationships with new ones.
Develop and oversee sales and marketing strategies.
Manage daily operations, especially customer service and finance activities, and make improvements as needed.

Salary: 30 to 35k
Location: Lahore Lakshmi chwok interview place
Work place: Lake City
Job Type: Full-time
Salary: From Rs35,000.00 per month
Ability to commute/relocate:

Lahore: Reliably commute or willing to relocate with an employer-provided relocation package (Required)
"
Future Talent - Marketing Executive,Tetra Pak,Lahore,https://pk.indeed.com/rc/clk?jk=09a0f9c2fc65992e&fccid=705a30fae5ffadc9&vjs=3,,N/A,Posted 6 days ago,,"
At Tetra Pak we commit to making food safe and available, everywhere; and we protect what's good – protecting food, protecting people, and protecting the planet. By doing so we touch millions of people's lives every day. And we need people like you to make it happen.



 Job Summary


 We are looking for an executive who will be responsible for gathering market insights, collecting data from internal stakeholders, analysing data, preparing detailed reports and presentations, and supporting team with various projects. Should be able to defines business opportunities for market / customer based on consolidating and analyzing broad set of market data.




 What you will do



Gather market insights and information
Support on consumer researches
Liaison with Key Account Teams and collect customer data
Data management
Data, market, category and customer analysis
Identifying market trends and growth opportunities
Reporting and presentations
Supporting Marketing team on various projects
Due diligence of PI documents
Support development of key account plans





We believe you have



University degree in Marketing / Economics. MA/MBA would be preferred.
Min. 2 years of experience in Corporate sector, FMCG sales and marketing preferable
Have an excellent command of English and Urdu
Marketing discipline awareness
Ability to cope with set procedures, plan the activities and analyze data
Excellent analytical and presentation skills




We Offer You

A variety of exciting challenges with ample opportunities for development and training in a truly global landscape
A culture that pioneers a spirit of innovation where our industry experts drive visible results
An equal opportunity employment experience that values diversity and inclusion
Market competitive compensation and benefits with flexible working arrangements


 
Apply Now
If you are inspired to be part of our promise to protect what’s good; for food, people, and the planet, apply through our careers page at https://jobs.tetrapak.com/.
This job posting expires on 16th April, 2023
If you have any questions about your application, please contact Zoiya Hafeez

"
Regional Head Sales & Services,PEOPLE PVT LTD,Lahore,https://pk.indeed.com/company/PEOPLE-PVT-LTD/jobs/Regional-Head-Sales-Service-f514d53cdfc2989d?fccid=1f7eacf612e774fe&vjs=3,,Full-time,Posted 23 days ago,Hiring 1 candidate for this role,"People is an international HR Services company operating in Pakistan and serving domestic and multi-national client organizations across all HR functions.
We are looking for a REGIONAL HEAD SALES & SERVICES for our Head Office Lahore. He is responsible for the daily B2B sales efforts and is responsible for the overall positioning of the organization, brand communication and business development. In addition is responsible for yield strategies, implementation, market performance trend analysis, meeting budget , forecast and optimal business mix targets. Strategies will include pricing, status, direct sales, market mix and public relations. Candidates must have a dynamic leadership style, possessing excellent communication and decision-making skills, and astute business acumen.
Job Role and Duties:

Develop implement sales strategies to achieve assigned sales targets of the Central Region with a thorough review of competitive data and demand analysis.
Prepare operational and financial sales department reports.
Oversee the management, learning and career development of the sales team.
Directly coordinate cross-selling and joint marketing initiatives to maximize exposure and profitability.
Create effective sales programs that will increase awareness and positive perception of the organization and its activities.
Preparation of sales plans, programs and annual budget.
Prepare, implement and compile data for the strategic sales plan, monthly reports, annual goals, sales budget, forecast and other reports as directed/required.

Qualifications and Skills:

Bachelor's degree or equivalent.
Overall 10+ years of market experience.
B2B Sales experience in HR, banking, software industry.
Preference will be given to the candidate from the HR Consultancy.

Location:

This position is based at Plot No. 1-C, Jhelum Block, Green Fort II, Lahore

Job Type: Full-time"
Sales Executive,Noor Foods,Lahore,https://pk.indeed.com/company/Noor-Foods/jobs/Sales-Executive-94e71c5e7e6825dc?fccid=1d5f255b93ab6427&vjs=3,"Rs 35,000 - Rs 45,000 a month",N/A,Posted 15 days ago,Hiring 2 candidates for this role,"
Sales Officer is liable for display, payment, order, and any other issue in his assign area.
Every Sales Officer is liable to clear his assign area payment upon their maturity.
In case payment of any sales officer is extra ordinary pending then he will be given warning and upon his no response his salary can be stopped.
To follow short expiry items according to the Company SOP
Sales officer will inform in company through a document about his area near expiry items at least 3 months of expiry.
Take offer on near expiry items and implement in area to liquidate before time
To report all his areas issues with T.S.O.
Explore new areas and business venues.

Salary: Rs35,000.00 - Rs45,000.00 per month
Application Question(s):

Only for Lahore

Education:

Bachelor's (Preferred)

Experience:

2 to 3 (Preferred)

Willingness to travel:

100% (Preferred)
"
Dispatcher AND Sales Team Required for Dispatch Company in the United State,MaxCore Technologies,Lahore,https://pk.indeed.com/company/Maxcore-Technologies-Inc./jobs/Dispatcher-Sales-Team-Dispatch-Company-United-State-939510e0649ee9f4?fccid=12ef604d6e658cf9&vjs=3,"Rs 80,000 a month",N/A,Posted 8 days ago,Hiring 10+ candidates for this role,"Experienced Truck Dispatchers AND Sales Team Required for Dispatch Company in the United States
Experienced Despatcher 4
Experienced Sales Team 6
Experienced Manager 1
Other requirements
Minimum Experience 12 months
Must fully understand the entire process as we need fully trained staff
Willing to work as per US time
Basic salary PLUS generous commission above market
Interview will be taken by our US company manager
Staff required for the US company Hybrid
Salary: From Rs80,000.00 per month
Ability to commute/relocate:

Multan: Reliably commute or willing to relocate with an employer-provided relocation package (Required)

Experience:

Working as USA Truck Dispatcher: 1 year (Required)

Language:

English (Required)
"
Sales and Marketing Executive,IMCO Technologist,Lahore,https://pk.indeed.com/company/IMCO-Tecgnologist/jobs/Sales-Marketing-Executive-38c87200c88731a7?fccid=f7399c66fe877c10&vjs=3,,Full-time,Posted 2 days ago,Hiring 2 candidates for this role,"We are looking for Young & Energetic Sales and Marketing Specialist who has experienced of Pharmaceutical & Food Industries (Microbiology Department/QC).
Responsibilities:

Maintain and control the daily project operations & activities.
Meeting with Clients virtually or during sales visits
Serve customers by selling pharmaceutical products and meeting customer needs.
Provide support, as to all reports are well documented
Resolves customers complaints by investigating problems, developing solution, preparing reports, making recommendations to management,
work on quotations

Skills, Qualification and Experience:

Male / Female
Minimum 1-2 Years Experience
Bachelor's degree preferably in related field from reputable institution
Must have good management, interpersonal and communication skills
Strong command over Microsoft Office and other related Software

Location: 2nd Floor, Plot 6A, Near Meezan Bank Asif Block, Allama Iqbal Town Lahore
Job Type: Full-time"
Call Center Representative,FoneRep,Lahore,https://pk.indeed.com/company/The-Wing-Group-Enterprise/jobs/Call-Center-Representative-eab3d88baf3634d2?fccid=210355754f235054&vjs=3,"Rs 30,000 - Rs 140,000 a month",Contract,Posted 22 days ago,On-going need to fill this role,"FoneRep is hiring agents for a US-Based Campaign.Salary is 30k to 60k basic plus commissions.You can earn PKR 80k to 140k in one month.You must have exceptional English Speaking Skills.Office Location: DHA Phase I Lahore.Office Timings: Monday - Friday, 6PM - 2AM
Job Types: Full-time, Part-time, ContractContract length: 6 monthsPart-time hours: 40 per week
Salary: Rs30,000.00 - Rs140,000.00 per month
Ability to commute/relocate:

Lahore: Reliably commute or planning to relocate before starting work (Required)

Application Question(s):

Can you commute to the office location in DHA Phase I?

Experience:

Sales: 1 year (Preferred)

Shift availability:

Night Shift (Preferred)
Overnight Shift (Preferred)
"
Project Sales Manager (Real Estate),ASAAF MARKETING,Lahore,https://pk.indeed.com/company/Asaaf-Marketing/jobs/Project-Sales-Manager-cbf4a58b0c72ba16?fccid=43709a4294b84111&vjs=3,"Rs 60,000 - Rs 100,000 a month",Full-time,Posted 10 days ago,Hiring 1 candidate for this role,"Responsibilities:
· Identify business opportunities by reaching prospective and existing clients.
· Responsible with selling project property units, paying client visitations, giving demonstrations, carrying out site visits, and closing deals.
· Responsible for effectively communicating project sales offers, following up with clients for deals maturation/healthy relationship management, renegotiating property prices with buyers where needed.
· Contribute to overall team’s performance by meeting monthly targets.
· Defining project KPIs to expedite individual performance levels.
Qualifications:
· Bachelor's degree in Business/Marketing/Sales or relevant subject.
· Must have 2 years experience in Sales/Business Development.
· Job Location: Bahria Town Lahore
Job Type: Full-time
Salary: Rs60,000.00 - Rs100,000.00 per month
Ability to commute/relocate:

Lahore: Reliably commute or planning to relocate before starting work (Required)

Application Deadline: 30/04/2023"
