Job Title,Company,Location,Job Link,Salary,Job Type,Posted Date,Vacancy,Description
Senior Accountant,ZRJ Technologies,Karachi,https://pk.indeed.com/company/ZRJ-technologies/jobs/Senior-Accountant-82e7d49d01f5f76e?fccid=d02f2ff213e4f4a2&vjs=3,"Rs 70,000 a month",Full-time,Posted 15 days ago,Hiring 1 candidate for this role,"ZRJ Technologies is seeking a Senior Accountant to manage and oversee the financial operations of our software house. The ideal candidate will be responsible for maintaining accurate and complete financial records, developing and implementing financial policies and procedures, and providing strategic financial planning and analysis to the management team.
Responsibilities:

Manage the day-to-day financial operations of the company, including accounts payable, accounts receivable, payroll, and financial reporting


Develop and implement financial policies and procedures to ensure compliance with all regulatory requirements


Conduct regular financial analysis and provide recommendations to the management team on financial performance and growth opportunities


Prepare accurate and timely financial statements, including balance sheets, income statements, and cash flow statements


Manage the annual budgeting process, including forecasting and variance analysis


Develop and maintain strong relationships with banks, auditors, and other financial partners


Lead and manage the accounting team to ensure timely and accurate completion of all financial tasks

Requirements:

Bachelor's degree in Accounting or Finance, CPA preferred


5+ years of experience in accounting, with at least 2 years in a managerial role


Excellent knowledge of accounting principles and practices, including GAAP and IFRS


Strong analytical skills and attention to detail


Excellent communication and interpersonal skills


Ability to work independently and as part of a team


Proficiency in accounting software and MS Office applications

Job Type: Full-time
Salary: From Rs70,000.00 per month
Ability to commute/relocate:

Karachi: Reliably commute or planning to relocate before starting work (Required)
"
Accountant,Fiber Shadow,Karachi,https://pk.indeed.com/company/Fiber-Shadow/jobs/Accountant-603719e706353d7c?fccid=fd26cb3412566945&vjs=3,"Rs 30,000 - Rs 35,000 a month",Full-time,Posted 19 days ago,Hiring 1 candidate for this role,"Responsiblities :

Maintain Journal Entires.
Maintain Customer/Vendor Ledgers
Maintain Payment Vouchers.
Monthly Closing.
Assets Maintain.
Maintain Inventory.
Maintain All Data Entry On ERP.

Skill Required :

Good Command On Excel.
Must Have 2 Years Exp Of Accounts.

Education :

B.com

Salary :

30k to 35K

Job Type: Full-time
Salary: Rs30,000.00 - Rs35,000.00 per month
Ability to commute/relocate:

Karachi: Reliably commute or planning to relocate before starting work (Required)
"
Accountant,Manto Store,Karachi,https://pk.indeed.com/company/Manto-Store/jobs/Accountant-4876aae69d60bca2?fccid=3f6af2eb3ac02519&vjs=3,"Rs 50,000 a month",Full-time,Posted 30+ days ago,Hiring 2 candidates for this role,"Main Responsibilities:

Preparing accounts and tax returns.
Monitoring spending and budgets.
Auditing and analysing financial performance.
Financial forecasting and risk analysis.
Advising on how to reduce costs and increase profits.
Compiling and presenting financial and budget reports.
Ensure that financial statements and records comply with laws and regulations.
Keeping account books and systems up to date.
Monthly Progress Reports.
Implementation of any additional required finance and accounting related activities.
Administering payrolls and controlling income and expenditure.
Reconciliation of receivable and payables.
Reconciliation of inventory valuation and bank accounts.

Job Type: Full-time
Salary: From Rs50,000.00 per month
Ability to commute/relocate:

Karachi: Reliably commute or planning to relocate before starting work (Required)
"
Accountant - DHA,Fulcrum Pvt Ltd,Karachi,https://pk.indeed.com/company/Fulcrum-Pvt-Ltd/jobs/Accountant-05a30732fde82ccd?fccid=dc55519868e92e7f&vjs=3,"Rs 50,000 a month",Full-time,Posted 30+ days ago,Application response rate: 57%,"Fulcrum Pvt ltd. is looking for Accountant one of it's leading client.
Location : DHA Phase 5, Zamzama
Experience : 5 years
Education : Bachelor's
Job description
Execute base level function of the accounts department.
Primary Responsibility:

Accurate reporting of all accounting transactions e.g. Vouchers /recording of entries/ weekly MIS statements/ daily cash requirements Have tax knowledge pertaining to the sales tax and withholding tax
Deal with all client and supplier reconciliation on a regular basis
Create and monitor the implementation of all systems for smooth functioning of the above responsibilities Knowledge Requirements:
Commerce Graduate with sound accounting knowledge
In the business for at least 5 years
Knowledge of finance / budgeting / cost control Financial software application
Awareness of the business of communication and its functioning helps Essential Skills:
Conversation Skills Language Skills  Relationship Skills Negotiating Skills

Job Type: Full-time
Salary: Rs50,000.00 per month
Education:

Bachelor's (Required)

Experience:

Accountant: 5 years (Required)
"
Assistant Accountant,Chemcos International,Karachi,https://pk.indeed.com/company/QistBazaar/jobs/Assistant-Accountant-c2a2b48b3e86cfed?fccid=2dd291c16bde2665&vjs=3,,Full-time,Posted 30+ days ago,Application response rate: 67%,"An FMCG manufacturing firm is looking for an Assistant Accountant for an FMCG company in Korangi industrial area.The candidate must be BCOM with 1-2 year of experience in maintaining payables, receivables, reconciling ledgers, Invoicing, doing all accounting entries on software and reporting on Excel.Candidate must be from or near korangi industrial area.
Job Type: Full-time
Education:

Intermediate (Preferred)

Experience:

Handling finances: 1 year (Preferred)
"
Senior Accountant,Salim Agencies,Karachi,https://pk.indeed.com/company/Salim-Agencies/jobs/Senior-Accountant-0f214ad59d42e54d?fccid=06bbeb636b7e5dca&vjs=3,"Rs 100,000 a month",Full-time,Posted 30+ days ago,Hiring 1 candidate for this role,"Routine Assignments:
1. Making of Bank Receipts against Collection of Parties or other
2. Preparation of Incentive of Area Managers and Payment Execution
3. Preparation of PSI based on applicable policies and recording in the ledgers
4. Debtors / Party wise Reconciliations and full coordination with Dealers / Customers regarding their recoveries and follow-ups.
5. Timely coordinate with Customers regarding new and effective polices of marketing
6. Issue Debit or Credit Notes to the Debtors if required
7. To compile MIS for the top management
8. Working on Cash Flow Budgeting
9. Preparation of Monthly Sales Tax Return
10. Generate PSID of Monthly Sales Tax Payment and deposit accordingly.
11. Filing of Sales Tax Return via E-Portal
12. Submit the WHT of 153 & 149 via e-portal and generate PSID and deposit accordingly
13. Filing of 165 Statement
14. Dispatch or Email Deduction Certificates to the parties of WHT of Sales Tax and Income Tax
15. Any Other Assignment assigned by Management
Special Assignments:
1. Preparation of Annual Audit and coordination with External Auditors
2. To Assist in Income Tax and Sales Tax Audit or Monitoring Letters of Authorities
3. Any Other Assignment assigned by Management
Qualification: ACCA/ICMA/CA (part qualified)
Experience: 3-5 years
Interested and only relevant candidates email cv to salimagencies@gmail.comwith the Job Title mentioned in the email subject.
Job Type: Full-time
Salary: Up to Rs100,000.00 per month
Ability to commute/relocate:

Karachi: Reliably commute or planning to relocate before starting work (Required)

Application Deadline: 15/03/2023"
Retired Accountant Required,Xeon,Karachi,https://pk.indeed.com/company/Xeon/jobs/Retired-Accountant-cf076e10dd6514b8?fccid=2c16e83c3d2e5990&vjs=3,,Part-time,Posted 5 days ago,Hiring 1 candidate for this role,"Xeon agency is looking for a Retired Accountant with good health.
Responsibilities:

Maintain Petty cash and Accounts of the company.
Manage Salary Disbursement System ,Pay Slip etc.
Withholding tax deductions and deposit things like FBR.
International bank accounts management.

Knowledge of SECP and FBR Taxes.
Age: 50+
Salary: Market Competitive.
Job Type: Part-timePart-time hours: 20 per week"
Chief Accountant,Australian Concept Infertility Medical Center,Karachi,https://pk.indeed.com/company/Australian-Concept-Infertility-Medical-Center/jobs/Chief-Accountant-241edf1d0bd70609?fccid=c9c5065827e61aa8&vjs=3,"Rs 75,000 a month",Contract,Posted 30+ days ago,Application response rate: 86%,"
Handle full spectrum of financial and cost accounting role e.g. Accounts Receivables, Accounts Payables, General Ledger, forecasting, budgeting etc.
Responsible for day to day finance and accounts operations.
Perform full set of accounts and ensure timely closing of accounts.
Perform project cost forecasts/budgets, cost tracking, monitoring and controls.
Responsible for timely monthly consolidated financial statements, payments, cash-flow management reporting.
Review & approve payment vouchers & journal entries.
Perform cash flow forecasting, budgeting and working closely with the operations and project teams.
Develop and maintain internal control and effective accounting system and policies for the set up.
Supporting Finance Manager in ensuring that inter company cost allocations are in line with management agreements and transfer pricing policy
Consultative with the respective departments on cost reduction initiatives

Job Types: Full-time, ContractContract length: 36 months
Salary: From Rs75,000.00 per month"
Accountant -(Karachi Office Male only),Al-Riaz Chemicals,Karachi,https://pk.indeed.com/rc/clk?jk=1adb99b387a764cf&fccid=1060192457ce8120&vjs=3,,N/A,Posted 30+ days ago,,"Al-Riaz Chemicals, an indenting company is seeking full time Account Executive (Male) for Karachi Office."
30 Bedded Hospital Is Seeking An Accountant (Clifton Area Near Gizri),Qamarul Islam Hospital,Karachi,https://pk.indeed.com/company/Qamarul-Islam-Hospital/jobs/Bedded-Hospital-Accountant-b090996b567708c8?fccid=aba68c57ff1e91ff&vjs=3,"Rs 30,000 - Rs 40,000 a month",Full-time,Posted today,Application response rate: 97%,"30 bedded hospital Clifton area near Gizri is seeking an Accountant who will be responsible for performing a variety of accounting, finance and administrative tasks. The successful candidate will be a key player in verifying and reporting information for multiple entities in a fast-paced environment. Our ideal candidate will be familiar with full-cycle accounting, be detail-oriented and have a desire to collaborate and assist other members within the organization.
Key Responsibilities:
Record routine financial transactions
Perform the period-end close process including reconciliation of accounts, investigate discrepancies and preparation of financial accounts
Assist in the preparation of year-end working papers for external accountants
Assist with or provide reports to Management
Assist with the provincial and federal government reporting requirements, filings and related payments
Support the Operations Department with routine finance tasks
Adhere to policies, standards and procedures established for internal controls and financial reporting
Other special projects and administrative tasks as assigned
Qualifications:
Diploma in Accounting or Finance required
Minimum two (2) years of progressive accounting and financial experience
Bachelor’s Degree in Accounting or Finance is considered an asset
Experience with Microsoft and other ERP/financial systems
Strong Microsoft Office skills; including Excel, Word, and PowerPoint
Self-motivated and has the ability to work independently
Excellent interpersonal skills with a team-oriented attitude
Job Type: Full-time
Salary: Rs30,000.00 - Rs40,000.00 per month
Ability to commute/relocate:

Karachi: Reliably commute or planning to relocate before starting work (Required)

Expected Start Date: 28/04/2023"
Accountant,Spacer Media Group,Karachi,https://pk.indeed.com/company/The-Shaadi-Filmers/jobs/Accountant-dc68c61312ee89bb?fccid=576cf2669efaa9dc&vjs=3,"Rs 30,000 - Rs 40,000 a month",Full-time,Posted 25 days ago,Hiring 1 candidate for this role,"The ideal candidate will be involved with preparing financial reports and statements, bank reconciliations, and conducting cyclical audits. Moreover, the candidate must have strong interpersonal skills and possess a strong business acumen.
Responsibilities

Create ad-hoc reports for various business needs
Prepare tax documents
Compile and analyze financial statements
Manage budgeting and forecasting
Manage Cash Flow

Qualifications

Bachelor's degree in Accounting or ICMA or ACCA (Part Qualified) or Freshers can also apply
Ability to interpret and analyze financial statements and periodicals
Fluency in Microsoft Office suite (Outlook, Excel, Word, PowerPoint, etc.)

Job Type: Full-time
Salary: Rs30,000.00 - Rs40,000.00 per month
Ability to commute/relocate:

Karachi: Reliably commute or planning to relocate before starting work (Preferred)
"
Accountant,Kepler Petroleum Private Limited,Karachi,https://pk.indeed.com/company/Kepler-Petroleum-Private-Limited/jobs/Accountant-b635f97983239bc3?fccid=8d2baa07a093d904&vjs=3,,,,,
Accountant,Raas Construction,Karachi,https://pk.indeed.com/company/Raas-Construction/jobs/Accountant-15c84e2b2a94205e?fccid=3b64bf0fad5ecc38&vjs=3,,Full-time,Posted 10 days ago,Hiring 5 candidates for this role,"RAAS CONSTRUCTION is looking for an Accountant .
Salary range : Market Competivive
Location: Gulshan-e-Maymar Karachi
Timings: 11:00 a.m till 7:00 p.m
Interested candidates email their cvs on :-
hrraasconstruction@gmail.com
Send cvs asap.
Job Type: Full-time
Ability to commute/relocate:

Karachi: Reliably commute or planning to relocate before starting work (Required)
"
Accountant,National Institute of Blood Diseases & Bone Marrow...,Karachi,https://pk.indeed.com/company/National-Institute-of-Blood-Diseases-&-Bone-Marrow-Transplantation/jobs/Accountant-b6d1f464d137ffce?fccid=97110151fbe2d57a&vjs=3,"Rs 50,000 - Rs 70,000 a month",Contract,Posted 30+ days ago,Hiring 1 candidate for this role,"Criteria:

Qualification: ICMA/PIPFA/ACCA - Part Qualified , Finalist.
Experience: 02-04 Years relevant experience.

Job Types: Full-time, ContractContract length: 12 months
Salary: Rs50,000.00 - Rs70,000.00 per month
Education:

Bachelor's (Required)

Experience:

Accounts: 2 years (Required)

Application Deadline: 10/03/2023"
Finance Executive - Location Port Qassim,Food Processing Industry,Karachi,https://pk.indeed.com/company/Food-processing-industry/jobs/Finance-Executive-3d6e44f7a43522b3?fccid=cf2e4123a391c33a&vjs=3,"Rs 80,000 a month",Full-time,Posted 30+ days ago,Hiring 1 candidate for this role,"Urgently looking for a Finance Executive who will be responsible for a business's money transactions, including income and expenses, a finance executive makes sure that their organization is profitable. They manage cash-flow statements, budgeting and tax planning. They also determine ways for the company to cut costs to maximize profits.
Finance executive roles and responsibilities:Creating and implementing financial policies of the organization– Planning financial budgets to increase operational efficiency of the organisation– Monitor cash-flow of the organisation by monitoring income, expenditure, and investments– Maintain receipts and records for all the business transactions– Preparing financial reports and evaluating them to optimize resources– Preparing balance sheet, invoices, etc– Monitoring transactions, identifying irregularities in invoices, monitor bank deposits and payments, etc.– Identifying areas of cost-reduction to maximize profit is one of the key responsibility that should be included in finance executive job description– Assisting the managerial team in budgeting, taxes, and investments– Supervising a team of accountants and finance clerks– Monitor the economic and financial changes– Assist in financial audits– Performing regular financial analysis; resolving issues
Finance executive qualification:.– Bachelor’s degree in finance or accounting or its equivalent– Minimum {2} years of experience as a finance executive or in a similar role– Sharp eye for identifying irregularities– Excellent analytical abilities– Excellent knowledge of financial and taxation regulations, laws, and any changes thereof– Good verbal and written communication skills
Job Type: Full-time
Salary: From Rs80,000.00 per month"
Sr Account and Finance Officer,Karachi Packages (Pvt) Ltd,Karachi,https://pk.indeed.com/company/Karachi-Packages-(Pvt)-Ltd/jobs/Senior-Account-Finance-Officer-0d853f705588a069?fccid=ed5a5d64fd5b4763&vjs=3,"Rs 40,000 - Rs 50,000 a month",Full-time,Posted 1 day ago,Hiring 1 candidate for this role,"A well know packaging company is looking for an experienced accountant who can do all the task that are mentioned below.
Responsibilities:

Manage all accounting transactions.
Audit financial transactions and documentation.
Handle monthly, quarterly and annual closings.
Reconcile accounts payable and receivable.
Ensure timely bank payments.
Compute taxes and prepare tax returns.
Manage balance sheets and profit/loss statements.
Input of all invoices through system accurately and timely.
Ensuring compliance of tax laws. Preparing payments to suppliers/vendors/employees and calculation and deduction of relevant taxes.
Prepare tax returns, filing, payments, necessary paperwork, schedules and reports.

Education / Experience:

B/COM/ BBA/BSc (Accounts & finance)
5-8 years of experience in accounting and/or in any financial institutions.

Job Type: Full-time
Salary: Rs40,000.00 - Rs50,000.00 per month
Education:

Bachelor's (Preferred)

Experience:

Accounts & Finance: 5 years (Required)
"
Accountant,MA Khan & Co. Chartered Accountant,Karachi,https://pk.indeed.com/company/MAANU-Venture/jobs/Accountant-7f4fe195683dbf15?fccid=bac4baec5d4c0222&vjs=3,"Rs 50,000 - Rs 60,000 a month",Full-time,Posted 30+ days ago,Application response rate: 89%,"Finance and Accounting Professional
Job Type: Full-time
Salary: Rs50,000.00 - Rs60,000.00 per month
Expected Start Date: 10/03/2023"
Staff Accountant - (ONLY USA TAX EXPERIENCED + QUICKBOOKS SPECIALIST),Crescent Financial Services,Karachi,https://pk.indeed.com/company/Crescent-Financial-Services/jobs/Staff-Accountant-5f7e664fcf888e7c?fccid=b8813101844b2987&vjs=3,"Rs 100,000 a month",,,,
Data Entry: Accountant,Premier Leather,Karachi,https://pk.indeed.com/company/Premier-Leather/jobs/Data-Entry-7bef2ec5d942783c?fccid=6151604eb8888734&vjs=3,"Rs 28,000 a month",,,,
Senior Executive Accountant,Sociofy (Private) Limited,Karachi,https://pk.indeed.com/company/Sociofy/jobs/Senior-Executive-Accountant-a4775238c6d12a54?fccid=c47692bf00a924af&vjs=3,"Rs 80,000 - Rs 110,000 a month",Full-time,Posted 30+ days ago,Application response rate: 90%,"We have an exciting opportunity for ambitious financial professionals to join our Karachi Office. An ideal candidate would be a Finance and Accounts Graduate preferably with work experience of top 10 audit firms.
Supervises: A team of Senior Accountants and Accountants
Key Responsibilities:

Lead and mentor the accounting & finance department to ensure that accounting tasks are completed accurately and on time.


Manage day to day accounting tasks including bookkeeping, data entry, documents filing and reporting.


Clear understanding of basic accounting and audit principles


Hands one experience of preparing Trial Balance and Financial Statements.


Review Bank, Sales and Other Reconciliations on a Monthly basis.


Review all financial reports and accounting statements to ensure that they have been accurately prepared.


To provide timely and accurate reporting of financial information, analysis, insights that includes balance sheet and profit and loss statements, cash flow and other ad hoc financial reports to senior management.


Manage periodic closing of books of accounts, preparation of annual, quarterly and monthly financial statements, support year-end audit process.


Manage and oversee the cash flow of the company


Oversee accounts receivable, accounts payable, payroll, accounting functions.


Ensure accurate and timely processing of payroll related transactions.


Ensure monthly and quarterly bank compliance activities.


Support budget and forecasting activities.


Oversee and monitor expenditure against budgets including reporting of variance analysis


Oversee and develop project wise budgets and analyses of actual vs budget.


Monitor and analyze department work to develop more efficient procedures and use of resources while maintaining a high level of accuracy.


Work with accounting team to establish goals and objectives for each year and provide them with appropriate information and training and on-going development.


Ensure compliance with internal policies and procedures as well as compliance with appropriate accounting standards.


Identify and recommend solutions to streamline and improve accounting operations


Identify and recommend cost reduction solutions


Prepare financial analysis to support key initiatives, business plans and support the management in strategy planning.

Key impact areas:
· Finance & Accounts Management
· Internal & External Audit
· Accounts Consolidation
· Internal Control
· Risk Management
· Accounts Reconciliation
· IFRS & GAP Analysis
· Cost Reduction
· Data Analysis
· MIS Reporting
· Budgeting & Costing
· AML Compliance
· Regulatory Compliance
Qualification & Experience
- Chartered Accountant, ACCA, CPFA or equivalent
- Bachelor’s degree in accounting/commerce
- Overall experience of 4-5 years with articles completed
- Hands on Experience of Accounting Softwares & ERPs (NetSuite, SAP & Quickbooks, Zoho etc)
- Fluency in English is a MUST!
Job Type: Full-time
Salary: Rs80,000.00 - Rs110,000.00 per month
Application Question(s):

Have you passed or currently pursuing any professional accounting qualification (CA, ACCA, CPFA or equivalent)?

Education:

Bachelor's (Required)

Experience:

Audit Firm / Articleship: 3 years (Required)

Language:

English fluently. (Required)
"
US Senior Staff Accountant,HubDigit Pvt Ltd.,Karachi,https://pk.indeed.com/company/HubDigit-Private-Limited/jobs/US-Senior-Staff-Accountant-9b7d4cb81a0dbc18?fccid=6520cd207fa68dcf&vjs=3,"Rs 60,000 - Rs 70,000 a month",Full-time,Posted 30+ days ago,Hiring 1 candidate for this role,"US Senior Staff Accountant - Finance & Accounts (07:00 PM to 04:00 AM)Experience: 2-3 years of experience in Accounts & FinanceQualifications: BBA/MBA, ACCA(PART QUALIFIED)/ICMA(PART QUALIFIED)/CA (PART QUALIFIED)Gender: MaleSalary: Market Competitive
Skills Required:

Book Keeping
Time Management
MS Office
QuickBooks
Exceptional Communication Skills

Benefits:

Medical Facility for Family
Paid Leaves
Performance Increments
Bi Annual Increments
Provident Fund

Job Type: Full-time
Salary: Rs60,000.00 - Rs70,000.00 per month
Ability to commute/relocate:

Karachi: Reliably commute or planning to relocate before starting work (Required)

Shift availability:

Night Shift (Required)
"
Accountant,Ortak Consultants,Karachi,https://pk.indeed.com/company/Ortak-Consultants/jobs/Accountant-773d9193745283a6?fccid=4848ed33156e623c&vjs=3,"Rs 55,000 - Rs 60,000 a month",Full-time,Posted 29 days ago,Hiring 1 candidate for this role,"ACCOUNTANT
Industry: Textile
Salary Range: Rs. 55,000 – 60,000 & Other benefits
Location: Export Processing Zone, Landhi, Karachi
Requirements: 

Must be at least BCOM/BBA in Finance from a reputable institute


Must know MS Office at Intermediate level


Must know basic accounting concepts including Trail Balance and ERP understanding i.e. Tally/ QuickBook/ Peachtree/ Customize GL software


1-2 years of relevant experience

Note: Candidates living nearby Landhi, Karachi will be preferred.
Job Type: Full-time
Salary: Rs55,000.00 - Rs60,000.00 per month
Ability to commute/relocate:

Karachi: Reliably commute or planning to relocate before starting work (Required)

Application Deadline: 15/03/2023"
AP Accountant,Contour Software,Karachi,https://pk.indeed.com/rc/clk?jk=e60040112cca3011&fccid=a1cf3602cc601f16&vjs=3,,Full-time,Posted 3 days ago,,"
Job Description: 
 Harris is seeking Accounts Payable Staff, in line with our recent Accounts Payable reorganization, to support our company's fast-paced growth. The incumbent will be responsible and accountable for completion of tasks of the accounts payable process within the assigned functional group. The successful applicant will be working in Corporate Finance with a team of highly motivated individuals who are engaged in continuous improvement. The incumbent must be organized, flexible, self-motivated, possess strong time management skills and be capable of handling high work volumes with accuracy during peak periods.
 

What will be you impact?

Responsible for the timely and accurate processing of payable and expense transactions. 
Responsible for safeguarding corporate assets by ensuring all claims are mathematically correct and include the appropriate approvals for all levels of expenditures. 
Respond to supplier and employee enquiries politely and in a timely manner. 
Maintaining proper files of supplier invoices and expense reports. 
Assist with document shipping as required. 
Providing support to the Finance team and business unit leadership. 

What are we looking for?

Has good interpersonal and communication skills, able to work well in a team environment 
Attention to details and accuracy 

What would we love to see?

Process and result oriented 
Embraces change and continuous improvements (change agent) 
Experience with software such as MS Office, Great Plains & Nexus 

Exciting Benefits we offer:

Market-leading Salary 
Medical Coverage Self & Dependents 
Parents Medical Coverage 
Provident Fund 
Employee Performance-based bonuses 
Home Internet Subsidy 
Conveyance Allowance 
Profit Sharing Plan [Tenured Employees Only] 
Life Benefit 
Child Care Facility 
Company Provided Lunch/Dinner 
Professional Development Budget 
Recreational area for in-house games 
Sporadic On-shore training opportunities 
Friendly work environment 
Leave Encashment

"
Internal Auditor/Accountant,Asianet-Pakistan Pvt. Ltd,Karachi,https://pk.indeed.com/company/Asianet-Pakistan/jobs/Internal-Auditor-Accountant-8dfa401e7dfb3d10?fccid=21b50512d3819e4c&vjs=3,"Rs 80,000 - Rs 120,000 a month",Full-time,Posted 30+ days ago,Hiring 1 candidate for this role,"The internal auditor/accountant will be responsible for the following:
1) Identifying financial risks through effective implementation and monitoring of controls2) Monitoring compliance with laws and policies3) Monitoring the compliance of corporate governance4) Monitoring and suggesting improvements in the internal financial control6) Monitor the books of accounts, bank books, cash books, ledger etc.7) Monitoring the budgeted and expended variation8. Monitoring monthly accounts receipts and disbursement of funds9) Preparing an Internal audit report for management11) Making suggestions in the financial system to the management.
Job Type: Full-time
Salary: Rs80,000.00 - Rs120,000.00 per month
Education:

Master's (Preferred)

Experience:

relevant: 10 years (Required)
"
Accountant Senior/Junior,AA Communication,Karachi,https://pk.indeed.com/company/AA-Communication/jobs/Accountant-Senior-Junior-4d986ffb6a71d39b?fccid=371f247f886c892d&vjs=3,"Rs 45,000 - Rs 50,000 a month",Part-time,Posted 29 days ago,Hiring 1 candidate for this role,"Looking for energetic professionals
expect to work with numerical data, handle multiple tasks with deadlines, and provide transparent and complete reports to management.
Should have a good grasp of accounting and financial book keeping concepts
Must possess strong computer skills specifically Excel skills.
Posses verbal and written communication skills.
Must be prompt, honest detail-oriented, professional, and analytical.
Top candidates will have excellent presentation skills with the ability to successfully communicate complex quantitative data to decision-makers.
Responsibilities:
- Compiling, reconciling, and analyzing, general reporting accounting data.- Creating periodic reports, such as Cash & bank reconciliations, sales reconciliation, purchasing, payable, inventory records analysis, reconciliation and reporting, p&l statements preparation , etc.
- Maintaining accurate financial records, in disciplinary manner.
- Computing taxes, VAT skills would be an asset.
Education Requirements:
- Preferably Bachelor’s degree in Accounting or related field.
- More education or Accounting software experience may be preferred.
-Strong analytical, communication, and computer skills.

Understanding of mathematics and accounting and financial processes.

Ethical behavior
Attention to detail
Job Types: Full-time, Part-time
Salary: Rs45,000.00 - Rs50,000.00 per month
Experience:

GAAP: 1 year (Preferred)

License/Certification:

CPA (Preferred)
"
HR Associate,Yousuf Adil (Chartered Accountants),Karachi,https://pk.indeed.com/company/Yousuf-Adil-(Chartered-Accountants)/jobs/Human-Resource-Associate-a3792d01f4e0d707?fccid=c84e757d11e9b334&vjs=3,"Rs 50,000 - Rs 70,000 a month",Full-time,Posted 30+ days ago,Application response rate: 56%,"Yousuf Adil Chartered Accountants is hiring for the position of “HR Associate - Human Capital” for its Karachi office. The incumbent will be responsible for:
Duties

Assist with day to day operations of the HR functions & duties.
Provide administrative support to Human Capital Function.
Assist in new employee's / trainee's orientation.
Assist in monthly payroll and headcount preparation.
Assist in leave management.
Assist in leave encashment on annual basis.
Maintain staff exit formalities.
Issuance of letters / contracts.
Reference check for staff.
Undertake any other assignments delegated by the manegement.

Qualification:

BBA / MBA (Completed) - HR Management.

Experience:

1 to 2 years of experience in similar role.

Job Type: Full-time
Salary: Rs50,000.00 - Rs70,000.00 per month
Ability to commute/relocate:

Karachi: Reliably commute or planning to relocate before starting work (Required)

Education:

Bachelor's (Preferred)

Experience:

HR: 1 year (Preferred)

Shift availability:

Day Shift (Preferred)
"
Accountant,Road King Petroleum,Karachi,https://pk.indeed.com/company/Road-King-Petroleum/jobs/Accountant-1324bfcf0ef15d9f?fccid=df71da12cbd632bb&vjs=3,"Rs 40,000 a month",Full-time,Posted 22 days ago,Hiring 1 candidate for this role,"Handling online banking.
Recording transaction into ERP system.
Tax Knowledge.
Good communication.
Punctual.
Quick learner
Job Type: Full-time
Salary: From Rs40,000.00 per month
Ability to commute/relocate:

Karachi: Reliably commute or planning to relocate before starting work (Required)

Application Question(s):

Female Staff Recommended to attend office at West Wharf Road, Karachi

Education:

Master's (Preferred)

Experience:

3 years (Preferred)

Application Deadline: 31/03/2023"
Software Accountant,Ammar Group of Companies,Karachi,https://pk.indeed.com/company/Ammar-Group-of-Companies/jobs/Software-Accountant-ad6f57db780da999?fccid=680d65789988af33&vjs=3,"Rs 35,000 - Rs 50,000 a month",Full-time,Posted 30+ days ago,Application response rate: 51%,"Responsibilities

Manage all accounting transactions on Accounting Software
Prepare budget forecasts
Publish financial statements on time
Handle monthly, quarterly, and annual closings
Reconcile accounts payable and receivable
Manage balance sheets and profit/loss statements
Report on the company’s financial health and liquidity
Audit financial transactions and documents

Requirements and skills

Work experience as an Accountant
Excellent knowledge of accounting regulations and procedures, including the Generally Accepted Accounting Principles (GAAP)
Hands-on experience with accounting software like FreshBooks and QuickBooks and ERP Accounting Softwares
Advanced MS Excel skills including Vlookups and pivot tables
Experience with general ledger functions
Strong attention to detail and good analytical skills
BSc in Accounting, Finance or relevant degree

Job Type: Full-time
Salary: Rs35,000.00 - Rs50,000.00 per month
Ability to commute/relocate:

Karachi: Reliably commute or planning to relocate before starting work (Required)
"
Assistant Accountant,Works Cooperative Housing Society,Karachi,https://pk.indeed.com/company/Works-Cooperative-Housing-Society/jobs/Assistant-Accountant-b4236d72cec811ae?fccid=56bfdad4c8f312a1&vjs=3,,Full-time,Posted 30+ days ago,Hiring 2 candidates for this role,"Required Assistant Accountant to deal with complete accounts matter including submission of monthly accounts,income expenditure statement & balance sheet, receipt & payment statements.
minimum required qualification

B.COM
Having command over computerized and manual accounting.
5 years experience with any audit firm.
Salary commensurate with qualification and experience .
Age not exceeding 35 years.
Only 1st and 2nd Division should apply.
Send your CV upto 28th February 2023

Job Type: Full-time
Ability to commute/relocate:

Karachi: Reliably commute or planning to relocate before starting work (Required)

Application Deadline: 28/02/2023Expected Start Date: 28/02/2023"
