Job Title,Company,Location,Job Link,Salary,Job Type,Posted Date,Vacancy,Description
Customer Sale officer,Medatron Private Limited,Lahore,https://pk.indeed.com/company/Medatron-Private-Limited/jobs/Customer-Sale-Officer-2a4681f100ca8013?fccid=316f27e5d64436b0&vjs=3,"Rs 39,999 - Rs 40,000 a month",Full-time,Posted 22 days ago,Hiring 10+ candidates for this role,"Medatron is a leader in the Healthcare IT industry based out of Pakistan that provides technology services to its parent company in the US. We are currently looking for young and energetic Customer Service Representative for our office located at Johar Town, Lahore. We offer an excellent commission structure along with market competitive basic salary.
Duties & Responsibilities:

Calling customers in the US and getting all the relevant information from them.
Ensuring the customers are provided with all the information about the company’s product.
Ensuring all the information gathered is entered into the portal.
Following up on complex customer cases and ensuring resolution.
Ensuring highest level of customer service is provided at all times.

Requirements:

Prior experience in CGM campaign is highly desirable but not mandatory.
Job Timings: Monday to Friday 7pm till 4am (Eastern Time).
Six months call center experience but fresh candidates with Good Communication can also apply.
Experienced in customer dealing.
Excellent communication skills.
Ability to work within a team.
Excellent persuasion and negotiation skills

Job Type: Full-time
Pay: Rs39,999.00 - Rs40,000.00 per month
Ability to commute/relocate:

Lahore: Reliably commute or planning to relocate before starting work (Required)
"
Product Coordinator (Technical/ECommerce),Neem.pro,Lahore,https://pk.indeed.com/company/Neem.pro/jobs/Product-Coordinator-651ccc16bde27bb7?fccid=a97a0b8f261fb8eb&vjs=3,"Rs 50,000 - Rs 70,000 a month",Full-time,Posted 11 days ago,Hiring 1 candidate for this role,"Responsibilities:
· Engage with operations and tech team at all levels and be the lead and escalate error.
· Coordinate with all internal stakeholders for requirements and product feedback.
· Ensure high levels of customer satisfaction through effective communication with both internal & external management.
· Analyze data, track findings and present findings to stakeholders.
Note: Experience of using Tech solutions (Retail, ECommerce, Last miles) would be a plus
The ideal candidate should have:
· BBA/BSCS/MBA in supply chain.
· 0-1 experience in the relevant domain.
· Strong interpersonal skills including written and oral communication
· A high energy and driven individual, with a positive and solution focused mindset
Our Benefits/What we offer:
We look after our teammates and ensure that they can perform at their best. By joining Neem.pro, you'll have access to:
· A competitive salary.
· Life & healthcare policy.
· Focused training and ongoing development for continuous growth.
· Employee performance recognition programs.
· Paid leaves.
· Hybrid Model.
· Provident fund contributions.
If you are a motivated candidate and value working in an inclusive and empowering environment, we want to connect with you today.
Job Type: Full-time
Salary: Rs50,000.00 - Rs70,000.00 per month
Ability to commute/relocate:

Lahore: Reliably commute or planning to relocate before starting work (Required)
"
Marketing Officer,Healthwire Private Limited,Lahore,https://pk.indeed.com/company/Healthwire-Private-Limited/jobs/Marketing-Officer-a7bc03e9264d7d41?fccid=e1689a24d245ce4d&vjs=3,"Rs 50,000 - Rs 55,000 a month",Full-time,Posted 8 days ago,Hiring 1 candidate for this role,"Healthwire is on a mission to use technology to improve healthcare outcomes and impact the lives of millions of Pakistanis. We are the fastest growing healthcare app, digitizing the back-end offices of doctors to bring patient data online and fulfil all healthcare needs of patients throughout their healthcare journey. We are seeking a highly motivated and experienced Marketing Officer to join our team. The ideal candidate will have a strong technical background and excellent organizational and analytical skills.

Develop and execute BTL activation strategies that align with GMV Targets
Manage all aspects of BTL activations, including concept development, planning, execution, and post-activation analysis.
Work closely with cross-functional teams, including sales, product, operations, and creative teams, to ensure campaign integration and success.
Conduct market research to identify new trends, opportunities, and best practices for BTL activations.
Analyse campaign performance data and provide insights and recommendations for improvement.
Ensure all BTL activations are aligned with the company's brand and messaging guidelines.

Job Type: Full-time
Salary: Rs50,000.00 - Rs55,000.00 per month
Ability to commute/relocate:

Lahore: Reliably commute or planning to relocate before starting work (Required)
"
Off Page SEO Expert,Telelinkz Pvt. Ltd,Lahore,https://pk.indeed.com/company/Telelinkz/jobs/Off-Page-SEO-Expert-2bf900a64842110d?fccid=b651e14505f4ff10&vjs=3,"Rs 40,000 a month",Full-time,Posted 18 days ago,Hiring 5 candidates for this role,"We seeking a motivated individual to join our community as an Off Page SEO Expert.
RESPONSIBILITIES:
● Manage the Off-Page campaigns
● Performance of Link Acquisition with innovative content marketing strategies
● Monitoring and improvement of common Off-Page metrics
● Able to develop and execute successful Off-Page SEO strategies
● Familiar with the latest Link Building Techniques
● Should be very strong in analyzing the competitor's links
● Should have Proper Understanding of keywords
● Experienced in outreach
Must have:
● Knowledge of ranking factors and search engine algorithms.·
● Up to date with the latest SEO trends and best practices.
● Portfolio of Published Articles
● Familiar with the latest Link Building Techniques
● Hardworking and working towards deadlines
Industry:
Information Technology / Healthcare / Hospital / Medical
Job Type: Full-time
Salary: From Rs40,000.00 per month
Application Deadline: 10/04/2023"
Content Writer,Mashkraft,Lahore,https://pk.indeed.com/company/Markraft/jobs/Content-Writer-a52db93b2f4ed61b?fccid=5c926f95034ea57b&vjs=3,,Full-time,Posted 30+ days ago,Application response rate: 64%,"Mashkraft is looking for writers capable of producing high-quality and unique SEO content.
Content Writer's responsibilities include conducting thorough research on Healthcare and Fintech topics, generating ideas for new content types, and proofreading articles before publication.
If you’re familiar with producing online content and have an eye for detail, we’d like to meet you.
Requirements

Develop and edit informative, highly engaging and concise content for our website and social media platforms
Work collaboratively with Content Manager, graphic designer, company executives, and internal stakeholders to understand business needs and present ideas for ongoing content development
Research and learn about new topics, competitors, industries, and processes, to present fresh, new angles and ideas
Remain current with:
latest trends in writing for the web
social media
Industry trends
Other duties may be assigned as required
Proven work experience as a Content Writer, Copywriter or similar role
Experience doing research using multiple sources
Familiarity with web publications
Excellent writing and editing skills in English
Hands-on experience with Content Management Systems (e.g. WordPress)
Ability to meet deadlines

We are a Canadian based firm specializing in mobile, cloud and web solutions. We have been providing solutions to healthcare, fintech and automotive companies ranging from early startups to Fotune500 firms.
Job Type: Full-time
Ability to commute/relocate:

Lahore: Reliably commute or planning to relocate before starting work (Preferred)
"
Data Mining Specialist,Transcure,Lahore,https://pk.indeed.com/company/Transcure/jobs/Data-Mining-Specialist-f8398fef4b952ca9?fccid=ea45947ef50c8aa6&vjs=3,,Full-time,Posted 30+ days ago,Application response rate: 94%,"Responsibilities:

Review and collect data to uncover patterns and trends related to Healthcare Industry
Extract and clean relevant data from multiple sources
Identify new sources of data to explore based on findings from previous projects
Maintain Database properly in Excel
Customize Reports

Skills

Strong analytical skills
Proficient in MS Excel
Detail oriented
Know how of latest Data Mining Tools & Techniques

Location: Shadman, Near Jalal Sons
Industry: Medical Billing, IT Healthcare
Job Type: Full-time
Ability to commute/relocate:

Lahore: Reliably commute or planning to relocate before starting work (Required)
"
SEO Executive,Healthwire Private Limited,Lahore,https://pk.indeed.com/company/Healthwire-Private-Limited/jobs/SEO-Executive-4cc5650134c1a749?fccid=e1689a24d245ce4d&vjs=3,"Rs 45,000 - Rs 50,000 a month",Full-time,Posted 30+ days ago,Hiring 1 candidate for this role,"Healthwire is on a mission to use technology to improve healthcare outcomes and impact the lives of millions of Pakistanis. We are the fastest growing healthcare app, digitizing the back-end offices of doctors to bring patient data online and fulfil all healthcare needs of patients throughout their healthcare journey. Healthwire is looking for an enthusiastic and competent SEO Executive to join us in our hyper-growth trajectory!

Contribute to developing the link building strategy to improve our search engine ranking.
Identify and acquire backlink opportunities to increase website traffic.
Monitoring and promoting blog posts and other content to be used for backlink purposes.
Build and maintain healthy links by keeping track of a backlink profile.
Performing competition research to analyze and monitor their backlink strategies.
Tracking of outreach efforts via social media, forums, email, and other communication channels used.
Find new link opportunities by using the latest search techniques and conducting a competitor backlink analysis.
Contact bloggers to interest them in our brand and provide reliable backlinks.
Provide recommendations to our Content and SEO teams on how we can improve our chances of gaining high-quality backlinks.

Job Type: Full-time
Salary: Rs45,000.00 - Rs50,000.00 per month
Ability to commute/relocate:

Lahore: Reliably commute or planning to relocate before starting work (Required)
"
Homecare Staff Nurse,SehatGhar,Lahore,https://pk.indeed.com/company/SehatGhar/jobs/Homecare-Staff-Nurse-8e4e7facb84ccac3?fccid=e3e4cb1ad94e7188&vjs=3,"Rs 45,000 a month",Contract,Posted today,Hiring 5 candidates for this role,"We are looking for a compassionate and experienced Homecare Staff Nurse to join our team. As a Homecare Staff Nurse, you will be responsible for providing high-quality nursing care to patients in the comfort of their own homes. You will work collaboratively with other healthcare professionals to develop and implement personalized care plans, monitor patient progress, administer medications, and provide emotional support to patients and their families.
Responsibilities:

Conduct initial assessments of patients' health condition and develop comprehensive care plans based on their individual needs.
Provide skilled nursing care to patients in their homes, including wound care, medication administration, IV therapy, and other nursing procedures as needed.
Monitor and document patients' progress, including vital signs, symptoms, and response to treatment.
Educate patients and their families about their conditions, treatment plans, and self-care techniques.
Collaborate with other healthcare professionals, such as physicians, pharmacists, and physical therapists, to ensure coordinated and holistic care for patients.
Communicate effectively with patients, families, and other members of the healthcare team to ensure continuity of care.
Maintain accurate and up-to-date patient records and documentation in accordance with organizational policies and regulatory requirements.
Provide emotional support and counseling to patients and families as needed, and assist with end-of-life care when appropriate.
Participate in continuing education and professional development opportunities to enhance clinical skills and knowledge.

Qualifications:

Valid registered nurse (RN) license in the state of practice.
Minimum of 2 years of nursing experience, preferably in home health, hospice, or community nursing.
Strong clinical assessment and critical thinking skills.
Ability to work independently, manage time effectively, and prioritize tasks.
Excellent communication and interpersonal skills.
Compassionate and empathetic attitude towards patients and families.
Familiarity with electronic health records (EHR) and basic computer skills.
Current CPR certification.

If you are a dedicated and compassionate nurse who is passionate about providing quality care to patients in their homes, we would love to hear from you. Join our team and make a meaningful difference in the lives of our patients and their families. Apply now!
Job Types: Full-time, Part-time, ContractContract length: 3 monthsPart-time hours: 40 per week
Salary: From Rs45,000.00 per month
Ability to commute/relocate:

Lahore: Reliably commute or planning to relocate before starting work (Required)
"
Assistant Systems Administrator,CureMD Healthcare,Lahore,https://pk.indeed.com/rc/clk?jk=f92131c78adf0d71&fccid=e3f01098862d0ae2&vjs=3,,N/A,Posted 30+ days ago,,"

  It's fun to work in a company where people truly BELIEVE in what they're doing!
 



    About the Job:
  



 CureMD's revolutionary health technology simplifies clinical decision making, streamlines administrative operations and ensures compliance to industry standards, ultimately helping physicians do what they do best: save lives. Established in 1997, CureMD is headquartered in New York, USA, with a thriving R&D facility in Lahore, Pakistan.
  



 CureMD is an organization that caters to the needs of diverse healthcare stakeholders that our products and technology serve. In addition to finding the best talent, we are looking for individuals with a strong sense of values, creative ideas and diversity in cultures, which we believe leads to the creation of better products and services.
  



 Our computational challenges are big, complex and unique. Therefore, our Assistant System Administrators in the Information Systems department need to be dynamic, versatile, excellent problem solvers and quick learners with a progressive mindset. CureMD’s Assistant System Administrator is involved in the continuous running of IT operations, working to prevent and improve systems’ performance. The role requires being a point-of-contact with users experiencing problems with the network, troubleshooting hardware and software related issues, and also liaising with the vendors if further information is needed.
  




 We hire people with a broad set of technical skills, who are ready to take on some of technology’s greatest challenges and make a significant impact on a large number of users. The Information System department's mission is to organize information and make it accessible and useful. We research, design, and develop new technologies and hardware to make computing faster, seamless, and more powerful. All of this leads us to our ultimate mission, which is to make people's lives better through technology.
   




 Minimum qualifications:






       Bachelor's degree in Computer Science or Information Technology.
     


       Outstanding problem solving and interpersonal skills.
     








       Knowledge about networking essentials, Windows and Mac platforms.
     


       Understanding of LAN, WAN and Wireless network.
     


       Ability to thrive in a collaborative team.
     


       Help foster a positive team environment.
     




 Preferred qualifications:








       1 – 3 years of relevant experience.
     


       O/A levels background will be preferred.
     


       MCP or MCITP certifications.
     


       Experience with cloud computing; familiarity with administering cloud services.
     


       Hands-on experience in providing user end support, troubleshooting OS related issues, high-performance computing solutions, system hardening and optimizing workload performance.
     








       Skillful at backups and recovery.
     


       Understanding of imaging and mapping.
     





 Responsibilities






       Provide efficient and timely support to end-users for both hardware and software related problems
     


       Install, configure and troubleshoot Windows and Mac platforms
     








       Administration of CureMD’s LAN, WAN and Wireless network
     


       Effectively work and communicate with other IT staff to resolve requests and all unresolved escalated work orders
     


       Maintain, troubleshoot and support the day-to-day operations of CureMD’s computer network by monitoring system performance and configuration
     


       Continuously seek and provide feedback regarding current IT processes & identify areas for improvement
     


       Hardware procurement and maintaining asset inventory through the software portal.
     




"
ELECTRONICS ENGINEERS,complete medical solutions,Lahore,https://pk.indeed.com/company/Complete-Medical-Solutions/jobs/Electronic-Engineer-a136c3deaf09dda0?fccid=13d8524f40729d11&vjs=3,"Rs 25,000 - Rs 100,000 a month",Full-time,Posted 18 days ago,Hiring 2 candidates for this role,"equipment repairing & also electronics repairingjob description1. soldering / desolating of components on PCB2. knowledge of SMD & PCB boards, PFC,PWM3. full command on repairing electronics & Medical devices4. Machine Fault tracing ability & Repairing & full knowledge of Oscilloscope
5.Electronics degree holder with at least 5 / 6 year experience preferably healthcare setup
6. Should have good communication skills and problem solving skills7. read add first then apply plz & only serious candidate apply
Job Type: Full-time
Salary: Rs25,000.00 - Rs100,000.00 per month
Ability to commute/relocate:

Lahore: Reliably commute or planning to relocate before starting work (Required)
"
Manager People Success,10Pearls,Lahore,https://pk.indeed.com/rc/clk?jk=44ba485aa36af164&fccid=6c4c84028e1389d9&vjs=3,,Full-time,Posted 30+ days ago,,"
Description
 10Pearls is an end-to-end digital technology services partner helping businesses utilize technology as a competitive advantage. We help our customers digitalize their existing business, build innovative new products, and augment their existing teams with high-performance team members. Our broad expertise in product management, user experience/design, cloud architecture, software development, data insights and intelligence, cyber security, emerging tech, and quality assurance ensures that we are delivering solutions that address business needs. 10Pearls is proud to have a diverse clientele including large enterprises, SMBs, and high-growth startups. We work with clients across industries, including healthcare/life sciences, education, energy, communications/media, financial services, and hi-tech. Our many long-term, successful partnerships are built upon trust, integrity, and successful delivery and execution.

 Requirements

Provide professional expertise and support in the design, development and implementation of the talent review process that is required to achieve business goals and results in the creation of an internal bench of top talent.
Be responsible for all HR management and development including employee life cycle policy and practices, discipline, grievance, compensation and benefits, employment contracts, talent management, succession planning, driving performance appraisals and any other HR related issues.
Oversee the development and maintenance of the performance management cycle and ensure the smooth delivery of the process on quarterly basis while focusing on enabling the workforce to achieve improvements with priority organizational concerns.
Develop, initiate and maintain effective programs for workforce retention, promotion and succession planning.
Manage the maintenance and execution of the performance management system, including current job descriptions, standards of performance and performance evaluation instruments.
Create and maintain an environment of equal employment opportunity, diversity and competitive advantage in support of the company's diversity and inclusion strategic plan.
Ensure that organization-wide talent management initiatives are focused and aligned on improving operational and program efficiencies and effectiveness.
Work closely with the HR team to collect and coordinate aggregate data for talent pool and translate those data into insights through data analysis that drives deliberate action plans at the appropriate levels.
Liaise with respective Directors and Managers to understand their HR requirements and ensure they are fully informed of the company HR strategy.

 Required Skills/Abilities:

Must have good verbal and written communication skills
Must have excellent interpersonal, counseling, and negotiation skills.
Strong presentation skills, leadership skills, analytical and critical thinking skills.
Thorough understanding of HR best practices, as well as applicable policies and federal, state, and local employment laws and regulations.
Ability to design and implement full-cycle performance management programs.
Previous experience in capturing metrics and producing various employment reports.


 Education and Experience:

7+ years of broad HR experience including talent management and performance management.
Bachelor's or Master’s degree in human resources or related field.
Preferably SHRM-CP/SHRM-SCP/CIPD certified.

 
Wiuupic9Pc
"
Sr. Analyst - Business Intelligence,Signalytics,Lahore,https://pk.indeed.com/company/United-Integral/jobs/Senior-Analyst-01b073cf0b79fc06?fccid=2d5aefa749343f7c&vjs=3,,Full-time,Posted 3 days ago,Hiring 1 candidate for this role,"About the Sr. Analyst – Business Intelligence
We are looking for a Sr. Analyst – BI who is a commercially driven person and who understands the company’s products, competitive position, and sales channels fundamentals, and can reflect such in data-driven analysis. You will be in charge of tracking the company's financial performance by analyzing business performance and market conditions and helping the management make tactical and strategic decisions by providing periodic reports and data.
We expect you to work hand in hand with the financial team and the top management as their key partner and data owner of the organization. You must have an excellent organizational, analytical, and problem-solving abilities to ensure that the company’s finances stay on track.
What we expect from you

Prepares, consolidates, and analyzes large Databook and Data sets (i.e., sector and data trends).
Market intelligence Expertise (i.e., market volume & market share development).
Manages and monitors internal data (i.e., historical sales, profitability, sales channel focused KPI etc.)
On-going service analysis to create a Marketing strategy.
Supports senior team members with additional analysis, comprising business results (sales, prices) for our products, considering market-related statistics.
Works alongside the client, the management, and the process management team to establish business needs.
Prepares and presents summarize analysis and conclusions.
Works with external data tools and providers, like Jungle Scout and Helium 10.
Analysis of costs, sales, and expenses.
Other ad hoc tasks as assigned by the management.

What we're looking for

Willing to work as an Independent Contractor
Bachelor’s degree in the field of Finance, Accounting, or related field; CPA or CMA a plus.
At least 3 years of experience in a similar position
Experience working in an E-commerce setting
Strong mathematical skills to help collect, measure, organize, and analyze data
Ability to write and present comprehensive reports
Strong working knowledge of Excel, PowerPoint and Financial Modeling
Knowledge in SQL or other database experience is of advantage
Familiar with Databook and data sets
Proficient in MS Office and Google Workspace
Excellent analytical, decision-making, and problem-solving skills
Attention to accuracy and detail required

What you can expect from our company

Paid Time Off
Cash Bonuses throughout the year
6 Paid Company Holidays in a Year
Internet and Healthcare Allowances after 1 Month of Service
Birthday Leave After 1 Year of Service

Job Type: Full-time
Pay: From Rs254,000.00 per month
Education:

Bachelor's (Required)

Experience:

Financial analysis: 3 years (Required)
E-commerce: 1 year (Required)
Commercial Finance: 3 years (Required)
Data Book/Data Sets: 3 years (Required)
Business/Market Intelligence: 3 years (Required)

Language:

English (Required)
"
IT SUPPORT OFFICER,tibbi,Lahore,https://pk.indeed.com/company/ABWAAB/jobs/IT-Support-Officer-954a2ad112733dca?fccid=73c5713bf7d4bc71&vjs=3,"Rs 30,000 a month",Full-time,Posted 30+ days ago,Hiring 1 candidate for this role,"Job Description
Tibbi is a healthcare platform that aims to help Pakistanis for day-to-day medical needs, in a convenient and cost-effective manner. We are looking for an experienced, passionate IT Support Officer to join our team. Our location is DHA, Y Block.
RESPONSIBILITIES:

Desktop support
Network Installation
Windows Installation
Installation & monitoring of computer hardware, software, printer, scanner, copier & exchange
Installation & supervision of CCTV's and DVR's
Updating IT equipment's & accessories list
Responding to breakdown
Coordinate with in use softwares' support regarding issues
Handling day to day users issues
Servers backups
Mikrotik
Networking

REQUIREMENTS:

Graduation or equivalent in related field
1 - 2 Years
Good communication skills

Job Type: Full-time
Salary: From Rs30,000.00 per month
Application Question(s):

What is your current salary ?
What is your expected salary ?
Will you be able to join us immediately ?
"
Sales Supervisor,Hospital Supply Corporation,Lahore,https://pk.indeed.com/company/Hospital-Supply-Corporation/jobs/Sales-Supervisor-fed4f224799d02ac?fccid=2529e550d52f241d&vjs=3,"Rs 40,000 - Rs 45,000 a month",Full-time,Posted 30+ days ago,Hiring 1 candidate for this role,"Gradudate with 3-5 years of relevant experience in pharma, healthcare distritbution companies.
· Order collection and regular visit to chain Pharmacies, key customers.
· Develop new customers in retail and whole sale market.
· Recoveries from whole sale market.
· Regular visit whit salesman to their territory.
· Solve problems of salesman regarding sales.
Manage supply and booking scheduled of salesman and office supplies
Job Type: Full-time
Salary: Rs40,000.00 - Rs45,000.00 per month
Ability to commute/relocate:

Lahore: Reliably commute or planning to relocate before starting work (Required)
"
"Data Intern (remote), Lahore",Elite Recruitment Group,Lahore,https://pk.indeed.com/rc/clk?jk=d1d2ebe3ff18f978&fccid=a489e5a120b6b6dc&vjs=3,,Internship,Posted 30+ days ago,,"

ABOUT THE COMPANY
 Our client is an international start-up recruitment group specialising in healthcare recruitment. Our focus is on the humans who allow the delivery of healthcare: The healthcare staff. Our purpose is to improve the matching process between healthcare professionals and their future employers when they are searching for a job or when employers are searching for candidates. And we do that thanks to a deep understanding of the healthcare speciality we work in, Data Engineering and Data Analytics. 
YOUR DUTIES
 The intern will be performing a variety of data-related tasks (“all rounder”) rather than being specialized in a specific data discipline. Such tasks will include: 1. Cleaning datasets (Python, Excel, or manually) 2. Updating database records 3. Working on the quality control of the data 4. Helping with data migration / data integration 5. Working on data engineering: you will perform (or be trained) in data engineering activities, such as building database pipelines and ETLs 6. Working on data analysis / analytics: you will perform (or be trained to) data analysis on various small projects 7. Performing various other data-related tasks depending on the company’s requirements You will work in a team with other data interns and will have one or two mentors and trainers experienced in data engineering and data analytics.
 INTERNSHIP CONDITIONS

Working times: Monday to Friday, 4 to 8 hours per day
Location: Fully remote (you can be based anywhere)
Duration: 6 months, renewable once
Stipend Pay: PHP 550 to PHP 1,100 per month

 REQUIREMENTS
 Good skills in Excel, Python and SQL
 To Apply please send your CV to info@eliterecruitmentgroup.com mentioning the job reference DATENG-C15



Job Features




      Job Category
     

       Other
     




"
Business Development Executive,Zeta Corp,Lahore,https://pk.indeed.com/company/Zeta-Corp/jobs/Business-Development-Executive-39355344a369cf7b?fccid=66faed2b97980350&vjs=3,"Rs 50,000 - Rs 70,000 a month",Full-time,Posted 30+ days ago,Application response rate: 56%,"We are looking for Business Development Executives for a Healthcare and Wellness Platform for their office in Lahore.
An ideal candidate should have minimum experience of 2-3 years in managing field sales and client communication.
Candidates with background of Medical Sales with understanding of technical aspects will be preferred.
Job Type: Full-time
Salary: Rs50,000.00 - Rs70,000.00 per month
Application Question(s):

Experience of managing outdoor sales
Experience of managing Medical Sales
Current Salary with Benefits
Expected Salary
"
Sales Executive,Cedar Financial,Lahore,https://pk.indeed.com/company/Cedar-Financial/jobs/Sales-Executive-ee960bbb4107c444?fccid=bd3f6f19a41fa822&vjs=3,"Rs 100,000 - Rs 120,000 a month",Full-time,Posted 5 days ago,Hiring 4 candidates for this role,"Introduction
About Cedar Financial
Cedar Financial (“Cedar”) is a renowned international financial services company, recognized for its expertise in cross-border ARM (Accounts Receivable Management) services. Our team is driven by a spirit of innovation, constantly seeking new ideas and ways to improve and evolve. We understand that complacency can be detrimental to business and as such, we are quick to embrace change and tackle challenges head-on. Our approach is not one of recklessness, but one of agility and strategic thinking. We focus on achieving results rather than simply completing routine tasks. Our goal is to provide our clients with exceptional services that help them achieve their financial goals.
What Do You Do?
The Sales Executive is responsible for managing the complete sales cycle process for new business inquiries received through various channels, including SEO/AdWords, Book of Business Referrals, and marketing outreach efforts. This role requires a highly motivated, results-driven individual with strong communication and negotiation skills and a proven track record of successful sales experience.
Responsibilities:
1. The Sales Executive position should have a strong understanding of the retail industry and its trends, including:
2. Consumer behavior and buying patterns: Knowledge of the target market, its needs and preferences, and how to cater to them.
3. Strong understanding of healthcare revenue cycle management and knowledge of the healthcare industry landscape and trends.
4. Retail operations: Understanding of the day-to-day operations of a retail business, including inventory management, customer service, and point-of-sale (POS) systems.
5. Ability to build and maintain relationships with healthcare providers, facilities, and insurance companies.
6. Merchandising and product placement: Knowledge of how to display and promote services in a way that appeals to customers and drives sales.
7. Familiarity with healthcare-specific collection tools, such as electronic health records (EHR) systems and claims management software
8. Sales and marketing: Knowledge of various sales and marketing strategies and tactics to drive traffic, increase brand awareness, and boost sales.
9. E-commerce and digital marketing: Knowledge of how to leverage digital channels to reach and engage with customers, including social media, email marketing, and website optimization.
10. Customer service: Understanding of the importance of providing excellent customer service and the role it plays in driving sales and customer loyalty.
11. Retail laws and regulations: Knowledge of relevant regulations, such as consumer protection laws and product safety regulations.
12. Retail technology: Understanding of the latest retail technology and how it can be leveraged to streamline operations and improve customer experience.
13. Trends in retail: Awareness of current trends and innovations in the retail industry, including sustainability, omnichannel retail, and data-driven decision-making.
14. Supply chain management: Knowledge of how to manage the flow of goods from the manufacturer to the customer, including sourcing, production, and logistics.
15. Competitive landscape: Understanding of the retail industry landscape, including key players, market trends, and the competitive landscape.
16. Pricing strategies: Knowledge of how to price services effectively, taking into account factors such as market conditions, competition, and cost structures.
17. Market research and analysis: Ability to analyze data and market trends to inform decision-making and drive business growth.
18. Business development: Understanding of how to identify and pursue new business opportunities, including partnerships and collaborations with other retailers.
19. Leadership: Strong leadership skills, including the ability to motivate and manage a team, set goals and objectives, and drive results.
Job Type: Full-time
Salary: Rs100,000.00 - Rs120,000.00 per month
Ability to commute/relocate:

Lahore: Reliably commute or planning to relocate before starting work (Required)

Experience:

Sales: 2 years (Required)

Language:

English fluently? (Required)

Shift availability:

Night Shift (Required)

Expected Start Date: 10/04/2023"
Associate Business Analyst (BA),ActiveKey Solutions,Lahore,https://pk.indeed.com/rc/clk?jk=840bdd23919166a9&fccid=20e9bb959361ecb9&vjs=3,,Full-time,Posted 30+ days ago,,"






Job Category: Entry Intermediate 
     

Job Type: Full Time 
     




The primary function of this role is to connect business strategy with process and software solution delivery. This role serves as a liaison to both technical resources as well as business stakeholders.
 The Associate Business Analyst is primarily responsible for requirement gathering, functional specifications, and software change documents for all existing/upcoming internal and other third-party projects. The Associate Business Analyst gains an understanding of business goals, strategy, and requirements by communicating with all levels of the business. The Analyst documents requirements and then designs, tests, and implements system solutions on a corporate, regional, or local basis to enable the achievement of business goals.
 Responsibilities

Partner with business functions, management, and development teams to proactively identify innovation/cost savings/efficiency opportunities
Establish an understanding of the business operational model as well as the organizational model to most effectively facilitate the change request and new functionality
Determine request urgency, priority, and alignment to business strategy in order to manage the requested functionality
Collaborate with business owners to provide subject matter expertise in the development of business cases
Gather, document, analyze and obtain approval on business requirements from clients and stakeholders
Translate business requirements to functional requirements, develop the functional design in adherence with business processes and principles, and provide clarification of technical requirements as input for a dedicated technical development staff
Complete impact assessments to provide the functional impact of new functionality or enhancements
Document and maintain request and requirements traceability
Configure functional application solution as part of the build and test phase of solution delivery; transferring to production support upon go-live
If needed, work independently in the application development lifecycle, including the design, coordination, and execution of testing of new or upgraded application functionality
Manage the delivery of requests through the Application Lifecycle, evaluating and measuring against service level agreements and key delivery metrics
Coordinate change management activities within the business as well as IT through the presentation in the Change Advisory Board meetings
Proactively communicate and collaborate with stakeholders to analyze information needs and functional requirements
Refine the standards, best practices, and operating principles specific to the Business Analysis
Perform research and development and generate competitive analysis

Physical Requirements

Able to work in an office environment, sit for periods of time in meetings
Able to communicate with business leaders, vendors, and technical staff

Education

BSCS, MSCS, or BBA / MBA in a Business or Information Systems related field
BA Certification (desirable)

Work Experience and skills
 Required:

Fresh or six (6) months of business analysis experience
Functional subject matter expert in more than one functional modules
Healthcare IT experience
Business process mapping experience (i.e. Visio)

Preferred:

SQL knowledge (query ability) and tools (TOAD etc.)
Experience with business process re-engineering
Prior experience in working with cross-functional, cross-cultural, matrix team environments across various geographies, particularly remote development and technical teams
Understanding of data sources, data relationships
Ability to develop relationships with business partners
Proficiency in speaking, reading, and writing English.



"
