Job Title,Company,Location,Job Link,Salary,Job Type,Posted Date,Vacancy,Description
islamic university teacher required for office,Khan enterprise,Rawalpindi,https://pk.indeed.com/company/Khan-Enterprise/jobs/Islamic-University-Teacher-Office-b3264b817d027775?fccid=300b127897b2e5d4&vjs=3,"Rs 35,000 - Rs 50,000 a month",Full-time,Posted 4 days ago,Hiring 6 candidates for this role,"We are looking for a committed Teacher to complement our qualified workforce of educators. You will be responsible for preparing and implementing a full educational teaching plan according to the school’s requirements. It will be fundamental to provide knowledge and instruction to students while also helping them develop their personalities and skills. The ideal candidate will be passionate for the job with an ability to reach out to students and create a relationship of mutual trust. They will know how to organize a class and make learning an easy and meaningful process. The goal is to help cultivate the students’ interest in education and be their dedicated ally in the entire process of learning and development.Present lessons in a comprehensive manner and use visual/audio means to facilitate learningProvide individualized instruction to each student by promoting interactive learningCreate and distribute educational content (notes, summaries, assignments etc.)Assess and record students’ progress and provide grades and feedbackMaintain a tidy and orderly classroomCollaborate with other teachers, parents and stakeholders and participate in regular meetingsPlan and execute educational in-class and outdoor activities and eventsObserve and understand students’ behavior and psyche and report suspicions of neglect, abuse etc.Develop and enrich professional skills and knowledge by attending seminars, conferences etc.
Job Type: Full-time
Salary: Rs35,000.00 - Rs50,000.00 per month"
Call Center Verifier,Integral leads,Rawalpindi,https://pk.indeed.com/company/Integral-Leads/jobs/Call-Center-Verifier-79a9379e6defc78f?fccid=898cabcdaab8dea1&vjs=3,"Rs 35,000 - Rs 60,000 a month",Fresher,Posted 2 days ago,On-going need to fill this role,"he position is responsible for listening to the verification part of the call. Validates the quality of the verification part and dispose the sales appropriately by following the standards set by the department. All disposed sales will reflect the gross/net sales of the agent.
Essential Duties & Responsibilities:

Monitors and evaluates the quality of the verification part of the call done by the agent following the verification process standardize by the department.
Enters/Encodes specific data needed
Follows proper standard procedures/guidelines set by the department
Produce excel report for sales disposition tracking purposes.
Provides specific action – both positive and corrective disposition of the sale
Conduct verification talks to Operations Teams for coaching/clarification purposes

Education & Experience:

At least 2 years in college ; or College graduate
Preferably with the same background of experience
Proficient in Microsoft office (Excel, Word, PowerPoint)

Job Type: Full-time
We are an equal opportunity employer and welcome people from all genders, backgrounds, experiences, abilities and perspectives.
Job Types: Full-time, Fresher
Salary: Rs35,000.00 - Rs50,000.00 per month
Application Question(s):

Are you comfortable with the job location in Rawalpindi? (Must be YES)
Are you available to join urgently? (Must be YES)

Education:

Intermediate (Preferred)

Language:

English (Required)

Shift availability:

Night Shift (Required)

Job Type: Full-time
Salary: Rs35,000.00 - Rs50,000.00 per month
Ability to commute/relocate:

Rawalpindi: Reliably commute or planning to relocate before starting work (Preferred)

Job Types: Full-time, Fresher
Salary: Rs35,000.00 - Rs60,000.00 per month
Ability to commute/relocate:

Rawalpindi: Reliably commute or planning to relocate before starting work (Required)
"
"Social Media Cordinators Urgent Required For Office ""(Male And Female)""",Raddium.co,Rawalpindi,https://pk.indeed.com/company/Raddium.co/jobs/Social-Media-Cordinator-Office-616c47f7bf6c6cb1?fccid=46cadc1fd52e01d0&vjs=3,"Rs 35,000 - Rs 75,000 a month",Part-time,Posted 28 days ago,Hiring 4 candidates for this role,"We Are Looking Social Media Cordinators For Office Male And Female Social Media Cordinators Which Can Managing Social Media Platform Social Media Cordinators Duties Facilitating Meetings With Cleints And Monitoring Analytics Social Media Cordinators Have Excellent Knowledge Of Social Media Platform Social Media Cordinators Have Good Communication Skills Social Media Cordinators Have Ability To Lead Social Media Team And Social Media Cordinators Have Good And Excellent Time Management Skills
We Are Looking Social Media Cordinators For Office Male And Female Social Media Cordinators Which Can Managing Social Media Paltform Social Media Cordinators Duties Facilitating Meetings With Cleints And Monitoring Analytics Social Media Cordinators Have Excellent Knowledge Of Social Media Platform Social Media Cordinators Have Good Communication Skills Social Media Cordinators Have Ability To Lead Social Media Team And Social Media Cordinators Have Good And Excellent Time Management Skillsxcellent Knowledge Of Social Media Platform Social Media Cordinators Have Good Communication Skills Social Media Cordinators Have Ability To Lead Social Media Team And Social Media Cordinators Have Good And Excellent Time Management Skills
Job Types: Full-time, Part-time
Salary: Rs35,000.00 - Rs75,000.00 per month
Ability to commute/relocate:

Rawalpindi: Reliably commute or planning to relocate before starting work (Required)

Education:

Intermediate (Preferred)
"
Dot Net Developer,Beijing Haibaichuan Technology Co,Islamabad,https://pk.indeed.com/company/KonJae/jobs/Dot-Net-Developer-5d22651b27e4b220?fccid=93c75fe69a77fae7&vjs=3,,Full-time,Posted 23 days ago,On-going need to fill this role,"Beijing Haibaichuan is looking for the following candidates to work in China on an immediate basis:
Programmers/Developers *Any technology*
All kinds of programmers/modelling (3D Model/Maya/Blender/Zbrush) all types of modelling)
Earn up to more than 5 times than Pakistan.
Travel assistance is available.
The company pays for residence and insurance until you land your first job.
A Master's preferred but Bachelor's from a good university can also apply.
Apply or share your resume on masam.khan@haibaichuan.tech
Salary depends on your profile and experience and the project you are selected for.
More than 100 jobs are available.
Job Type: Full-time
Salary: From Rs600,000.00 per month
Application Question(s):

Are you willing to travel to China for work?

Education:

Master's (Preferred)
"
Clinical Psychologist,Meeting matters,Islamabad,https://pk.indeed.com/company/Meeting-matters/jobs/Clinical-Psychologist-052b1567cf2ca387?fccid=41bc3ed58b09e2cf&vjs=3,"Rs 30,000 - Rs 70,000 a month",Full-time,Posted 19 days ago,On-going need to fill this role,"Position Specification (Knowledge, Qualifications and Experience):
Education:
Academic/ Professional Qualification:
Minimum M.Sc. in Psychology preference will be given to candidates having M.Phil./MS also must have Post Graduate Diploma in Clinical Psychology.
Experience:
Experienced candidates shall be preferred
Skills and Competencies:
Should have Excellent Academic Record.All Documents Should be Completed ( Matric, Intermediate, University) certificates, Domicile, CNIC,CV.Should have an aptitude of working in a multidisciplinary teamTeamworking skillsGood time managementGood communication and team building skillsShould be computer literate.
Job Type: Full-time
Salary: Rs30,000.00 - Rs70,000.00 per month"
President required for mom and dad scholl,Education Hub Collegiate,Islamabad,https://pk.indeed.com/company/Education-Hub-Collegiate/jobs/President-Mom-Dad-Scholl-670a0451fa254a07?fccid=24ae7b9e9e1ac9ff&vjs=3,"Rs 50,000 - Rs 70,000 a month",Contract,Posted 30+ days ago,Hiring 3 candidates for this role,"Listen to the viewpoints and reports of the company’s Vice Presidents or directors and make final decisionsMaintain awareness and knowledge of the company’s daily financesAnalyze budgets and financial reportsUpdate and revise plans to increase the company’s profitability and progressCreate and maintain relationships with the community and industry leaders and encourage business investmentsSearch for alliances, mergers, partnerships, and investment opportunities and review and advise on contractsMaintain your knowledge of tax liabilities, implications, and exemptions, as well as finances and operations
Job Types: Full-time, Part-time, Contract
Salary: Rs50,000.00 - Rs70,000.00 per month
Ability to commute/relocate:

Islamabad: Reliably commute or planning to relocate before starting work (Required)
"
(Remote - English Required) Content Creator & Editor,Cudy Technologies,Rawalpindi+1 location,https://pk.indeed.com/company/Cudy-Pte-Ltd/jobs/Content-Creator-Editor-343b0aa112932a89?fccid=e2567508a6307e25&vjs=3,"Rs 20,000 - Rs 35,000 a month",Contract,Posted 2 days ago,Application response rate: 97%,"
Fresh graduates are welcome to apply
Fluency in English is required (speaking and writing)

We're looking for a content creator & editor who can create engaging and informative content for our brands. You'll need to be able to write clear, concise, and SEO-friendly content for written content, following the latest proven strategies, and prepare other forms of engaging content in the form of audio and video from scripting to post-editing using provided softwares that will resonate with our audience.
In addition to creating original content, you'll need to be able to edit and revise existing content to ensure that it meets our high standards. You'll also need to be able to edit and proofread your work for accuracy with provided softwares.
If you are a highly self-motivated, resourceful, and detail-oriented individual who is able to thrive in a fast-paced, team-oriented environment, this is the perfect opportunity for you.

Self-motivated: You are a self-starter who is able to work independently and take initiative.
Resourceful: You are able to find and use resources on your own with minimal supervision to help you complete your tasks.
Detail-oriented: You are able to pay attention to small details and are able to keep track of multiple tasks simultaneously.

Most suitable for people who:

prefers doing productive work than having pointless meetings
are independent and able to work on their own
are comfortable learning new skills and putting them to the test
challenge themselves with new roles, tasks and ideas
are able to communicate effectively with others when beneficial to the objective
loves fast paced environments and achieving results
have a passion for learning and developing their skills
have the ability to achieve flow state and work on a task until completion
are responsible, punctual, and have good time management skills

About Our Company:
Cudy Technologies is a digital conglomerate that specializes in developing and marketing consumer-facing digital products and services. Our products and services include a wide range of digital products and services, such as e-commerce, social media brands, online platforms, digital marketing agency, and more.
We operate globally with a strong presence in Southeast Asia, focusing on multiple industries including education, lifestyle, entertainment, home services, and more.
Our flagship platform is Cudy, an online education platform that provides tuition and learning materials for students in various countries that has marketplaces and communities for students and tutors to learn better together. We aim to empower students with an elegant and easy-to-use product for self-paced learning and tutors to build their own careers.
Eligibility Requirements:

Access to stable internet connection and reliable computer.
Comfortably use web-based software to manage tasks, communicate, write, edit, produce and distribute content.
Working laptop that does not affect performance or work speed
Able to operate moderate to high RAM usage on Google Chrome
Comfortable using remote screen and time tracking software for attendance and accountability
Experience creating and marketing engaging content
Comfortable learning on the job and being able to absorb new concepts and strategies quickly
Be a self-motivated, resourceful, and detail-oriented individual
Bilingual in English and another language
Proven experience editing and proofreading content for accuracy
Proven experience using provided software to create engaging content
Proven experience working in a fast-paced, team-oriented environment
Familiar with SEO writing techniques, keyword research, and using Content Writing Software.
A good understanding of using Google advanced search for Internet Research.
Comfortable to write quality content on a variety of different topics.
Comfortable to work under strict deadlines.
Comfortable to work independently and take initiative.
Able to communicate timely and effectively with others in a team environment.

Job Responsibilities (not limited to):

Create and distribute high-quality, engaging content for our brands
Write clear, concise, and SEO-friendly content
Research and use the latest proven strategies to create engaging content
Create engaging multimedia content, such as videos and audio
Research and develop new content ideas
Edit and revise existing content to ensure accuracy
Edit and proofread your work for accuracy
Job Responsibilities (not limited to):
Execute high ROI digital marketing campaigns
Optimize copywriting, blog articles, social media content for maximum algorithm and SEO benefits
Execute digital marketing campaigns towards effective lead generation and user growth
Implement and report on tracking metrics, tools and tactics for measuring success
Work closely with the product team to develop and design new and existing products
Liaise with customers and partners to ensure quality and satisfaction
Support and troubleshoot technical issues with our products and services
Design and implement marketing funnels, lead gen strategies and other digital marketing initiatives
Optimize website design and layout to create an engaging user experience
Execute user research to identify customer needs and desired outcomes
Assist in the development of strategy, goals and objectives for the product and marketing teams
Execute content distribution tasks such as emailing, social media sharing, and other outreach activities
Assist in the organization and management of tasks and projects
Fact-check and provide feedback on content for accuracy
Schedule content distribution and promotion tasks
Document and track project milestones and tasks
Prepare training materials and provide instruction to team members
Perform other ad-hoc objective related duties as assigned

If so far everything seems to be in line with what you are looking for, and you feel excited about the opportunity to join a forward-thinking, fast-paced company that is passionate about its products and services, we would love to consider you for this role!
Job Type: ContractContract length: 12 months
Salary: Rs20,000.00 - Rs35,000.00 per month
Experience:

Marketing or Content: 1 year (Required)

Language:

English (Required)
"
Administrator,Mercium Limited,Rawalpindi,https://pk.indeed.com/company/Mercium-Limited/jobs/Administrator-5e5419788f68005c?fccid=709481a730e37391&vjs=3,"Rs 30,000 - Rs 85,000 a month",Full-time,Posted 30+ days ago,Application response rate: 80%,"Job description
Responsibilities and Duties:

Proficient in MS Office
Excellent interpersonal skills.
Written & Spoken English Skills
Assisting senior team members.
Respond to client feedback or complaints.
Discussing and resolving Logistics related queries.
Manage records for Deliveries and Collections.
Maintain Delivery and Collection note documents.
Planning Deliveries and Collection with successful execution.
Efficient, honest, and has a high level of integrity and work ethic.
Draft letters, emails and other necessary documents for correspondence.

Skill Set: Excellent Customer service / Moderate Excel Skills / Computer literacy with Excellent organizational and time management skills
Job Type: Full-time
Salary: Rs30,000.00 - Rs85,000.00 per month
Ability to commute/relocate:

Rawalpindi: Reliably commute or planning to relocate before starting work (Required)

Education:

Bachelor's (Required)

Experience:

Logistics: 1 year (Required)

Language:

English (Required)
"
Dialers for Recovery (Morning),Wefirsthr,Rawalpindi,https://pk.indeed.com/company/WeFirsthr/jobs/Dialer-Recovery-7cbbdca6ec76a702?fccid=c3ec7e4fa8d49685&vjs=3,"Rs 25,000 - Rs 40,000 a month",Full-time,Posted 30+ days ago,Application response rate: 75%,"
Keep tracking outstanding debts.
Plan course of action to recover owed money.
Locate and contact debtors.
Update account status and database regularly.
Comply with requirements when legal action is unavoidable.
Handle customers' questions or complaints.

Job Type: Full-time
Salary: Rs25,000.00 - Rs40,000.00 per month
Education:

Bachelor's (Preferred)
"
"Hr Consultants""(Male Female)""Urgent Required",Sundial Advertising (Pvt) Ltd.,Rawalpindi,https://pk.indeed.com/company/Sundial-Advertising-(Pvt)-Ltd./jobs/Human-Resource-Consultant-da7b9ec58427088d?fccid=75c7c56e85d4bde7&vjs=3,"Rs 47,000 - Rs 87,000 a month",Fresher,Posted 28 days ago,Hiring 3 candidates for this role,"We Are Seeking And Hiring Hr Consultant""Responsiblities"" Meeting With Hr And Management Teams Define The Company Issues And Goals And Requirements Developing HR_Strategies And Company Specific Models Recommending Solutions And Providing Advice On Hr Polices Precedures; And Tools Assisting With The Recruitment And Training Of New Employees Candidate Must Have Good Communication And Management Skills And Able To Work With Consistently And Hardwork
Job Types: Full-time, Part-time, Fresher
Salary: Rs47,000.00 - Rs87,000.00 per month
Ability to commute/relocate:

Karachi: Reliably commute or planning to relocate before starting work (Required)

Education:

Intermediate (Preferred)
"
Verifier / Closer for Medicare,TTC Amigos BPO,Rawalpindi,https://pk.indeed.com/company/TTC-Amigos-BPO/jobs/Verifier-802c0705b580c25a?fccid=5f8aa73ad074f624&vjs=3,"Rs 50,000 a month",Full-time,Posted 1 day ago,Application response rate: 67%,"Amigos BPO LLC is an industry leader in business outsourcing based in Florida, USA. Having a rich history and expertise of over 10 years. Our network of call centers is spread throughout USA and Pakistan and we are always looking to grow and expand more. We are looking for fresh and experienced Customer Sales Representatives, Call Screeners, Verifiers and Closers for our Rawalpindi Office who are willing to work in night shift and will liaison with our company and its consumers.
We are urgently looking to fill 10 vacant Customer Sales Representative positions. Requirements:
The candidate must have Good Communication Skills with a preference given to individuals with an American accent.
Willingness to work a minimum of 6 months.
Skilled representatives can earn a fixed basic salary of PKR 50,000-PKR 80,000 Willingness to work night shifts (6 pm to 4 am).
Interview timings: 7pm till 11pm Candidates.
Address: Amigos Bpo Malhi plaza zameen.com building opposite lasania hotel main Murree road, Saddar, Rawalpindi.
https://maps.app.goo.gl/NJ4sWj6yNso3CEdi7
CONTACT: 051-8896871 / WhatsApp: 0335-576202
Job Type: Full-time Salary: From Rs50,000.00 per month
Ability to commute/relocate: Rawalpindi
Reliably commute or planning to relocate before starting work (Required)
Experience: Closing: 1 year (Preferred)
Language: English (Required)
Shift availability: Night Shift (Required)
Job Type: Full-time
Salary: From Rs50,000.00 per month
Ability to commute/relocate:

Rawalpindi: Reliably commute or planning to relocate before starting work (Preferred)

Education:

Bachelor's (Preferred)

Experience:

Medicare: 1 year (Preferred)

Language:

English (Preferred)
"
Procurment Officer,Joyland (Pvt) Ltd,Rawalpindi,https://pk.indeed.com/company/Funcity/jobs/Procurment-Officer-6f2ae08ec6173824?fccid=e3dcdddaec920290&vjs=3,"Rs 35,000 - Rs 45,000 a month",Contract,Posted 5 days ago,Application response rate: 80%,"
Purchase the highest quality merchandise at the lowest possible price.
Review purchase demands in order to verify accuracy, terminology and specifications
Analyze price proposals, financial reports, and other data and information to determine reasonable prices
Negotiate prices with suppliers, vendors and another representative
Ensure availability in any time of emergency

Job Types: Full-time, ContractContract length: 24 months
Salary: Rs35,000.00 - Rs45,000.00 per month
Education:

Bachelor's (Preferred)

Experience:

General Purchasing: 3 years (Preferred)
SAP: 2 years (Preferred)
Procurement: 3 years (Preferred)

Language:

English (Preferred)

Shift availability:

Day Shift (Preferred)
"
Project Coordinator (Software),"Azlaan Technologies, Pvt Ltd",Rawalpindi,"https://pk.indeed.com/company/Azlaan-Technologies,-Pvt-Ltd/jobs/Project-Coordinator-8b8d44f48d0413ca?fccid=96e8b356a723226c&vjs=3","Rs 70,000 - Rs 80,000 a month",Full-time,Posted 18 days ago,Hiring 1 candidate for this role,"Azlaan technologies is seeking a project coordinator(Software). As project coordinator, you will Assist the Project manager in managing multiple projects simultaneously and ensure that all deadlines are met. You will also take the lead on projects, delegate tasks, and manage productivity.
This is a Full Night-based job (Office based only) and those who cannot work during these times due to any reason are requested not to apply.
Timings: 8:00 p.m.-5:00 a.m. (Full Night Shift). During Ramadan, the timings will change to: (10:00 p.m - 7:00 a.m.)
Those who join have to sign a binding contract of 2 years.
The selected candidate will assist the Project manager and assigning tasks to the right team members, tracking their progress, and ensuring that each project is completed on time and to the highest standard.
Responsibilities:
Below are some of the responsibilities a project coordinator is expected to assume in their position:

Manage and coordinate with the Project manager and make sure that multiple projects ensuring they are completed on time and on budget.
Assisting in Organizing and planning of project tasks and schedules
Manage tasks in accordance with Project Management Institute (PMI) standards and those of the company
Stay aware of company goals and strategies to ensure projects align with business priorities
Facilitate and encourage collaboration across departments to ensure projects are completed successfully
Delegate work to team members in coordination with Project Manager based on skills and expertise
Optimize project deliverables, schedule, and budgeting
Work with proposal teams to develop cost estimates and project plans
Create presentations and reports to communicate project status
Keep the project team focused on the end goal
Create Software Development and Release Management, Iterative Plans

Job Qualifications and Skill Sets
Below are the qualifications expected of a project coordinator:
· Demonstrable problem-solving project management experience and skills
· A bachelor’s degree in project management, computer science, informational technology, or related fields may be recommended
· Knowledge of project management methodologies such as Agile, Scrum and best practices
· Strong interpersonal and team leadership skills
· Strong organizational, time management, and verbal and written communication skills
· Ability to manage multiple projects simultaneously
· Proficiency in Microsoft Office tools
· Proficiency in project management tools and software, including Jira, Trello, Asana, Pivotal Tracker, and Basecamp
· Experience with cloud-based hosting platforms and version control tools
2 years of Experience in Software/IT Project Management with a reputable organization at Minimum.
Salary pacakge: PKR 70k-PKR 80k
Fringe benefits: Health Insurance, Provident Fund, Paid Holidays & Yearly increment.
Job Type: Full-time
Pay: Rs70,000.00 - Rs80,000.00 per month
Ability to commute/relocate:

Rawalpindi: Reliably commute or planning to relocate before starting work (Required)

Education:

Bachelor's (Required)

Experience:

project management: 2 years (Preferred)

Shift availability:

Overnight Shift (Preferred)
"
Jobs 2022 Urgent Hiring Male & Female Staff,Discovery Enterprises,Rawalpindi,https://pk.indeed.com/company/Discovery-Enterprises/jobs/Male-Female-Staff-81d4e458cae1fdeb?fccid=645977f9a8aee5a4&vjs=3,"Rs 33,000 - Rs 60,000 a month",Fresher,Posted 3 days ago,Hiring 7 candidates for this role,"We are looking new staff for our organizations in different departments.
2022 Jobs
Minimum Education Matric
Part & Full Time
Fresh, experience
Male & Female Staff
Urgent Hiring!
Job Types: Part-time, Internship, Fresher
Salary: Rs33,000.00 - Rs60,000.00 per month
Ability to commute/relocate:

Rawalpindi: Reliably commute or planning to relocate before starting work (Preferred)

Education:

High School (Preferred)
"
Fresh Graduate Social Media required Full Time ( REMOTE ),Hamza CCTV Cameras Installation Services,Rawalpindi,https://pk.indeed.com/company/Hamza-CCTV-Cameras-Installation-Services/jobs/Fresh-Graduate-Social-Media-aba205373695e8de?fccid=25e40fc2550b9ad9&vjs=3,"Rs 25,000 a month",Fresher,Posted 29 days ago,Hiring 10+ candidates for this role,"Social media Virtual Assistant job
Full-Time Job Timing 6 PM to 2 AM

You should have an old FB account for this work. If that is your personal account. You have to alter it according to the requirements. If you can't alter your Facebook account (the personal one) then you should arrange an Old Facebook account for this work from anyone else.


Working hours are from 6 pm to 2 am with one hour break from 9 pm to 10 pm.


You are supposed to do the job for at least 3 months after three months you can leave.

Job Types: Full-time, Fresher
Salary: From Rs25,000.00 per month
Application Question(s):

You should have an old FB account for this work. If that is your personal account. You have to alter it according to the requirements. If you can't alter your Facebook account (the personal one) then you should arrange an Old Facebook account for this work from anyone else.
Full time Job 6PM to 2 AM Full time Are you agree? Don`t Apply if you are married or student

Education:

Bachelor's (Preferred)

Experience:

ONLY FOR FEMALE: 1 year (Required)
"
Lecturer English required,Islamabad Career College,Islamabad,https://pk.indeed.com/company/STUDENT'INN/jobs/Lecturer-English-65957e72aa70d2a5?fccid=28d8752ead6fe024&vjs=3,"Rs 35,000 - Rs 45,000 a month",Full-time,Posted 30 days ago,Application response rate: 61%,"We infuse inspiration of true values in the educational system beyond securing high exams. We culminate to zenith all students having diverse potentials. Being an incisive Alma mater, we are determined to accelerate Students scholarship and achievement. By utilizing interaction, technological and innovative techniques, we foster grooming of pragmatic thinking and lifelong learning to successfully meet all socioeconomic challenges.
STUDENT'INN SOLUTIONS on behalf of its client need a Subject Specialist teachers of English

Grade 9th 10th & HSSC
familiar with Federal Board Syllabus

Qualification Criteria:BS/MSc/MPhil in Relevant Subject
Experience: 3 to 5 years(Note Only Nearby Ghouri Town and nearest residents are preferred)
Job Type: Full-time
Salary: Rs35,000.00 - Rs45,000.00 per month
Ability to commute/relocate:

Islamabad Capital Territory: Reliably commute or planning to relocate before starting work (Required)

Education:

Master's (Required)

Experience:

teaching: 1 year (Required)
"
Urgent Hiring Male female For Office Work,Salman Enterprises,Rawalpindi,https://pk.indeed.com/company/salman-enterprises/jobs/Male-Female-Office-Work-3e48522dc36b63d2?fccid=ce7ed2ca59a2fc09&vjs=3,"Rs 25,000 - Rs 45,000 a month",Fresher,Posted 30+ days ago,Hiring 4 candidates for this role,"We Are Hiring Urgent Staff For Office Work Fresh And Experince Male And Female can also Apply
Job Types: Full-time, Part-time, Fresher
Salary: Rs25,000.00 - Rs45,000.00 per month
Ability to commute/relocate:

Rawalpindi: Reliably commute or planning to relocate before starting work (Required)

Education:

High School (Preferred)
"
Hiring Fresh Graduates For Injury Claim USA Night Shift,TTC Amigos BPO,Rawalpindi,https://pk.indeed.com/company/TTC-Amigos-BPO/jobs/Fresh-Graduate-Injury-Claim-USA-1f679b24b7d8de82?fccid=5f8aa73ad074f624&vjs=3,"Rs 50,000 a month",Full-time,Posted 1 day ago,Application response rate: 67%,"We are hiring FRESH GRADUATES
For INJURY CLAIM - USA (NIGHT SHIFT)
Basic Salary Starts from PKR 50,000-/
Note: No Experience Required.
What we Requires

Ability to work at night.
Excellent communication skills (English).
Persistent and results-oriented.
Excellent sales and negotiation skills.
Strong ability to build and maintain customer relationships.
Effective listening and problem-solving skills.
Proven ability to manage multiple responsibilities with a high attention to detail and professionalism.

What we Offer

Basic salary with incentives.
Performance, quality, and attendance bonuses.

Call us at: 051-8896871 / Whatsapp us at: +92 335 5762024
Adress: Amigos Bpo, Malhi plaza, opposite Lasania hotel, main Murree road, Near Saddar Metro Station, Rawalpindi
Job Types: Full-time, New-Grad
Salary: From Rs50,000.00 per month
Ability to commute/relocate:

Rawalpindi: Reliably commute or planning to relocate before starting work (Required)

Education:

Bachelor's (Preferred)

Language:

English (Preferred)

Shift availability:

Night Shift (Preferred)
"
IT Support Associate,Nobility Medical Billing Services,Rawalpindi,https://pk.indeed.com/company/Nobility-Medical-Billing-Services/jobs/IT-Support-Associate-91430fc119726c85?fccid=4fd45b2ac029b69c&vjs=3,"Rs 40,000 - Rs 70,000 a month",Full-time,Posted 30+ days ago,Hiring 3 candidates for this role,"
Installing and configuring computer hardware, software, systems, networks, printers, and scanners
Monitoring and maintaining computer systems and networks
Responding promptly to service issues and requests
Providing technical support across the company - If needed
Setting up accounts for new users 6- Repairing and replacing equipment as necessary

Job Type: Full-time
Salary: Rs40,000.00 - Rs70,000.00 per month
Ability to commute/relocate:

Rawalpindi: Reliably commute or planning to relocate before starting work (Required)

Education:

Bachelor's (Preferred)

Experience:

IT Support: 1 year (Preferred)

Language:

English (Required)

Shift availability:

Night Shift (Required)
"
IT Officer,HeadStart School Pvt Ltd,Islamabad,https://pk.indeed.com/company/HeadStart-School-Pvt-Ltd/jobs/IT-Officer-5b9fb7e1d134c42f?fccid=4ecab437050c2788&vjs=3,"Rs 40,000 - Rs 60,000 a month",Full-time,Posted 30+ days ago,Hiring 3 candidates for this role,"Responsibilities
Individual tasks vary depending on the type of technical support you are providing, but in general, you'll need to:

keep computer systems running smoothly and ensure users get the maximum benefit from them
install and configure computer hardware operating systems and applications
monitor and maintain computer systems and networks
talk staff or clients through a series of actions, either face-to-face or over the phone, to help set up systems or resolve issues
troubleshoot system and network problems, diagnosing and solving hardware or software faults
replace parts as required
provide support, including procedural documentation and relevant reports
follow diagrams and written instructions to repair a fault or set up a system
support the roll-out of new applications
set up new users' accounts and profiles and deal with password issues
respond within agreed time limits to call-outs
work continuously on a task until completion (or referral to third parties, if appropriate)
prioritise and manage many open cases at one time

Position is for Islamabad and rawalpindi
Job Type: Full-time
Salary: Rs40,000.00 - Rs60,000.00 per month
Ability to commute/relocate:

Islamabad: Reliably commute or planning to relocate before starting work (Required)

Education:

Master's (Preferred)

Experience:

IT: 1 year (Preferred)
"
Online Teachers (Computer Science Night-Shift),Your Cloud Campus,Rawalpindi,https://pk.indeed.com/company/Your-Cloud-Campus/jobs/Online-Teacher-8f61ffb9e0ba22ea?fccid=a7ebbfce3f46c9c7&vjs=3,"Rs 30,000 - Rs 40,000 a month",Full-time,Posted 1 day ago,Hiring 10+ candidates for this role,"
Teaching international students on zoom using a concept board.
It would be one on one session with students.
The total number of classes will be 6 to 7 per day.
Class duration will be of 50-55 minutes.
The job confirmation is based on the training session lasting from 3 to 5 days.
Education: BSCS ,Masters, MS in Computer Science
Should be aware of different programming languages like python, java Script, C and C++, HTML.

Job Type: Full-time
Salary: Rs30,000.00 - Rs40,000.00 per month
Ability to commute/relocate:

Rawalpindi: Reliably commute or planning to relocate before starting work (Required)
"
Office Workers Staff Urgent Required,Salman Enterprises,Rawalpindi,https://pk.indeed.com/company/salman-enterprises/jobs/Office-Worker-Staff-f0c602758c49827f?fccid=ce7ed2ca59a2fc09&vjs=3,"Rs 28,000 - Rs 57,000 a month",N/A,Posted 15 days ago,Hiring 3 candidates for this role,"We Need Office Workers And Staff Male And Female For Different Office Duty Task And Positions Fresh And Experienced Person Can Also Apply Candidate Must Have Good Communication Skills And Have Good Time Management Skills Candidate Must Able To Perform His Duty Task With Professionally Candidates Must Have Good And Positive Attitude
Salary: Rs28,000.00 - Rs57,000.00 per month
Ability to commute/relocate:

Rawalpindi: Reliably commute or planning to relocate before starting work (Required)

Education:

High School (Preferred)
"
INTERNSHIP-Management & Social Sciences (leading to full time employment),Petroleum Exploration (Pvt) Limited,Islamabad,https://pk.indeed.com/company/Petroleum-Exploration-(Pvt)-Limited/jobs/Internship-Management-Social-Science-11efd0c9147cbc4e?fccid=46477de29d9c6301&vjs=3,"Rs 15,000 a month",Internship,Posted 30+ days ago,Application response rate: 68%,"- Attend meeting and take minutes of the meeting to provide follow up on the discussed agendas.
-Support the assigned manager in overseeing the department’s operations.
- Maintain technical knowledge by attending educational workshops, reviewing publications.
- Contribute to team effort by accomplishing related results as needed.
- Conduct market research to identify opportunities for promotion and growth.
- Carry out extensive research on the assigned topics with attention to detail.
We're looking for:
- Energetic and eager candidates with excellent communication skills, dedicated to completing targets while being observant of ongoing project and activities and adding necessary value when necessary.
Job Type: InternshipContract length: 02 months
Salary: Rs15,000.00 per month
Application Question(s):

Are you based in Rwp/Isb?
Can you manage your own transport?
What is the name of your educational institute?
List down your majors.
Have you done an internship/s before?
Are you a graduate or pending graduation?

Education:

Bachelor's (Required)

Language:

expert proficiency in English language. (Required)
"
